"bodmer_Polytimet" "gleim_Philotas"
"muth" 0.0238208670795617 0
"muthe" 0.0238208670795617 0
"mutter" 0 0.026816840976133
"nachbar" 0 0.026816840976133
"nachdem" 0.0238208670795617 0
"nachrichten" 0.0238208670795617 0
"nachzuhängen" 0.0238208670795617 0
"nahen" 0 0.026816840976133
"nähert" 0.0238208670795617 0
"namen" 0 0.026816840976133
"narben" 0 0.026816840976133
"nehmest" 0.0238208670795617 0
"neid" 0 0.026816840976133
"nenn" 0 0.026816840976133
"nennen" 0.0238208670795617 0
"nennte" 0.0238208670795617 0
"neuer" 0.0238208670795617 0
"nichtswürdiger" 0 0.026816840976133
"niederträchtig" 0.0238208670795617 0
"niederträchtige" 0.0238208670795617 0
"niederträchtigkeit" 0.0238208670795617 0
"niederträchtigsten" 0.0238208670795617 0
"niederwarf" 0 0.026816840976133
"niederzulegen" 0.0238208670795617 0
"nimm" 0 0.026816840976133
"nimmer" 0 0.026816840976133
"nochmals" 0.0238208670795617 0
"nöthig" 0 0.026816840976133
"nöthige" 0.0238208670795617 0
"nöthigen" 0 0.026816840976133
"nüzlicher" 0.0238208670795617 0
"oberhaupt" 0 0.026816840976133
"offen" 0 0.026816840976133
"öffentlich" 0.0238208670795617 0
"offnes" 0 0.026816840976133
"öfters" 0.0238208670795617 0
"olympus" 0 0.026816840976133
"opfer" 0 0.026816840976133
"opferer" 0 0.026816840976133
"opfern" 0 0.026816840976133
"ordnung" 0.0238208670795617 0
"orell" 0.0238208670795617 0
"ort" 0 0.026816840976133
"panzer" 0 0.026816840976133
"papagey" 0.0238208670795617 0
"pedanten" 0.0238208670795617 0
"pein" 0 0.026816840976133
"persönlich" 0 0.026816840976133
"pflege" 0 0.026816840976133
"pflichten" 0.0238208670795617 0
"phantasien" 0.0238208670795617 0
"philosophierte" 0.0238208670795617 0
"plaudre" 0.0238208670795617 0
"pocht" 0.0238208670795617 0
"polster" 0 0.026816840976133
"polsterstuhl" 0 0.026816840976133
"prächtigsten" 0.0238208670795617 0
"preises" 0.0238208670795617 0
"preiswürdiger" 0.0238208670795617 0
"priesterhand" 0 0.026816840976133
"probe" 0.0238208670795617 0
"provinz" 0.0238208670795617 0
"rächen" 0.0238208670795617 0
"rann" 0.0238208670795617 0
"raserey" 0.0238208670795617 0
"räthsel" 0.0238208670795617 0
"rätzel" 0 0.026816840976133
"redest" 0 0.026816840976133
"redlichkeit" 0 0.026816840976133
"regenten" 0.0238208670795617 0
"regieren" 0.0238208670795617 0
"regiert" 0.0238208670795617 0
"reicher" 0 0.026816840976133
"reifern" 0.0238208670795617 0
"reihe" 0.0238208670795617 0
"retter" 0 0.026816840976133
"richte" 0.0238208670795617 0
"richten" 0.0238208670795617 0
"richter" 0.0238208670795617 0
"rock" 0 0.026816840976133
"ruhiger" 0.0238208670795617 0
"rühmen" 0 0.026816840976133
"sabel" 0.0238208670795617 0
"sachen" 0 0.026816840976133
"säen" 0.0238208670795617 0
"sagend" 0 0.026816840976133
"saget" 0.0238208670795617 0
"sahn" 0 0.026816840976133
"sanften" 0 0.026816840976133
"sanftmüthigen" 0.0238208670795617 0
"sanftmüthiger" 0 0.026816840976133
"saß" 0 0.026816840976133
"sayten" 0 0.026816840976133
"schaffe" 0 0.026816840976133
"schaft" 0 0.026816840976133
"schämst" 0 0.026816840976133
"schämt" 0.0238208670795617 0
"schändlich" 0 0.026816840976133
"schärfe" 0.0238208670795617 0
"schartig" 0.0238208670795617 0
"scheiden" 0 0.026816840976133
"scheinen" 0 0.026816840976133
"scheun" 0 0.026816840976133
"schick" 0 0.026816840976133
"schicksals" 0 0.026816840976133
"schickt" 0 0.026816840976133
"schike" 0.0238208670795617 0
"schiksals" 0.0238208670795617 0
"schimpf" 0.0238208670795617 0
"schlacht" 0 0.026816840976133
"schlägen" 0.0238208670795617 0
"schlechte" 0 0.026816840976133
"schlechtern" 0 0.026816840976133
"schlimmsten" 0.0238208670795617 0
"schlummert" 0 0.026816840976133
"schluß" 0 0.026816840976133
"schmachtet" 0.0238208670795617 0
"schmeichelst" 0 0.026816840976133
"schmeichler" 0.0238208670795617 0
"schmeichlern" 0.0238208670795617 0
"schmerzen" 0.0238208670795617 0
"schmerzens" 0 0.026816840976133
"schmerzt" 0 0.026816840976133
"schnell" 0 0.026816840976133
"schnelle" 0.0238208670795617 0
"schone" 0 0.026816840976133
"schöne" 0.0238208670795617 0
"schonen" 0.0238208670795617 0
"schönen" 0 0.026816840976133
"schöner" 0 0.026816840976133
"schönheiten" 0.0238208670795617 0
"schönsten" 0.0238208670795617 0
"schoos" 0 0.026816840976133
"schrecklich" 0 0.026816840976133
"schreibt" 0.0238208670795617 0
"schrie" 0.0238208670795617 0
"schutz" 0 0.026816840976133
"schwach" 0 0.026816840976133
"schwache" 0.0238208670795617 0
"schwacher" 0.0238208670795617 0
"schwaches" 0 0.026816840976133
"schwanenbett" 0 0.026816840976133
"schwarze" 0 0.026816840976133
"schwäzer" 0.0238208670795617 0
"schwazhaft" 0.0238208670795617 0
"schweigen" 0 0.026816840976133
"schweigest" 0.0238208670795617 0
"schwerd" 0 0.026816840976133
"schwermuth" 0.0238208670795617 0
"schwerte" 0.0238208670795617 0
"schwingen" 0.0238208670795617 0
"schwören" 0.0238208670795617 0
"seelen" 0.0238208670795617 0
"segen" 0 0.026816840976133
"seinige" 0 0.026816840976133
"seinigen" 0.0238208670795617 0
"seit" 0 0.026816840976133
"selber" 0 0.026816840976133
"seligkeiten" 0.0238208670795617 0
"send" 0 0.026816840976133
"seyd" 0 0.026816840976133
"seyt" 0.0238208670795617 0
"sezt" 0.0238208670795617 0
"sichs" 0 0.026816840976133
"sieben" 0 0.026816840976133
"siegesfeste" 0 0.026816840976133
"siehe" 0.0238208670795617 0
"siehest" 0 0.026816840976133
"siehet" 0.0238208670795617 0
"siehst" 0 0.026816840976133
"silberklang" 0 0.026816840976133
"sinkt" 0.0238208670795617 0
"söhne" 0.0238208670795617 0
"söhnen" 0.0238208670795617 0
"solte" 0.0238208670795617 0
"sonst" 0 0.026816840976133
"sorg" 0 0.026816840976133
"sorgen" 0 0.026816840976133
"sorgfältig" 0.0238208670795617 0
"spannen" 0 0.026816840976133
"spielete" 0.0238208670795617 0
"spitze" 0 0.026816840976133
"spize" 0.0238208670795617 0
"spizfündige" 0.0238208670795617 0
"spott" 0 0.026816840976133
"spottest" 0 0.026816840976133
"spöttische" 0.0238208670795617 0
"sprang" 0 0.026816840976133
"sprechende" 0 0.026816840976133
"sprichst" 0 0.026816840976133
"springfeder" 0.0238208670795617 0
"staatsmanns" 0 0.026816840976133
"staatsschlangen" 0.0238208670795617 0
"stak" 0.0238208670795617 0
"stampfte" 0.0238208670795617 0
"standhaftigkeit" 0.0238208670795617 0
"stark" 0.0238208670795617 0
"starke" 0.0238208670795617 0
"stärke" 0.0238208670795617 0
"starker" 0 0.026816840976133
"stärker" 0.0238208670795617 0
"stärkste" 0.0238208670795617 0
"stein" 0.0238208670795617 0
"sterb" 0 0.026816840976133
"sterbe" 0 0.026816840976133
"sterbend" 0.0238208670795617 0
"sterbende" 0.0238208670795617 0
"sterbens" 0 0.026816840976133
"sterblichen" 0 0.026816840976133
"sterblicher" 0 0.026816840976133
"stieg" 0 0.026816840976133
"still" 0 0.026816840976133
"stille" 0.0238208670795617 0
"stillern" 0.0238208670795617 0
"stimme" 0.0238208670795617 0
"stratos" 0.0238208670795617 0
"strebt" 0 0.026816840976133
"streich" 0.0238208670795617 0
"streitern" 0 0.026816840976133
"strenges" 0 0.026816840976133
"strich" 0 0.026816840976133
"strömt" 0 0.026816840976133
"stunden" 0 0.026816840976133
"sturm" 0 0.026816840976133
"stürmt" 0 0.026816840976133
"stürmten" 0 0.026816840976133
"stürzte" 0.0238208670795617 0
"süssen" 0 0.026816840976133
"tagen" 0.0238208670795617 0
"tapfern" 0 0.026816840976133
"tapferste" 0 0.026816840976133
"taugen" 0.0238208670795617 0
"tauglichste" 0.0238208670795617 0
"täuscht" 0 0.026816840976133
"tausende" 0 0.026816840976133
"tausenden" 0 0.026816840976133
"thaten" 0 0.026816840976133
"theil" 0.0238208670795617 0
"theurer" 0 0.026816840976133
"thräne" 0 0.026816840976133
"thron" 0 0.026816840976133
"thut" 0.0238208670795617 0
"tiefsinniger" 0.0238208670795617 0
"tilgte" 0 0.026816840976133
"tobete" 0.0238208670795617 0
"tode" 0.0238208670795617 0
"todes-gedanken" 0.0238208670795617 0
"todt" 0.0238208670795617 0
"tödte" 0.0238208670795617 0
"tödten" 0.0238208670795617 0
"trag" 0 0.026816840976133
"trägen" 0 0.026816840976133
"trägt" 0 0.026816840976133
"trauerspiel" 0.0238208670795617 0
"trauete" 0.0238208670795617 0
"träumte" 0 0.026816840976133
"traurigen" 0 0.026816840976133
"trauriger" 0 0.026816840976133
"treffen" 0.0238208670795617 0
"treflicher" 0.0238208670795617 0
"triumphe" 0 0.026816840976133
"triumphierte" 0.0238208670795617 0
"trommete" 0 0.026816840976133
"tröstet" 0 0.026816840976133
"tugend" 0.0238208670795617 0
"überhäuft" 0 0.026816840976133
"überlassen" 0.0238208670795617 0
"übermorgen" 0 0.026816840976133
"übernommen" 0.0238208670795617 0
"überreden" 0.0238208670795617 0
"überwinden" 0 0.026816840976133
"übrige" 0 0.026816840976133
"uebel" 0.0238208670795617 0
"uebereilung" 0.0238208670795617 0
"ueberlegung" 0.0238208670795617 0
"ueberlegungen" 0.0238208670795617 0
"uebermacht" 0.0238208670795617 0
"uebersähest" 0 0.026816840976133
"umarmete" 0.0238208670795617 0
"umarmte" 0 0.026816840976133
"umgeben" 0.0238208670795617 0
"umgehet" 0.0238208670795617 0
"umsonst" 0.0238208670795617 0
"umstände" 0.0238208670795617 0
"unbegleitet" 0.0238208670795617 0
"unbekannt" 0.0238208670795617 0
"unbesonnene" 0.0238208670795617 0
"unbesonnenen" 0.0238208670795617 0
"unbesonnener" 0.0238208670795617 0
"unedel" 0.0238208670795617 0
"unedlem" 0 0.026816840976133
"ungelockten" 0 0.026816840976133
"ungeordnetes" 0.0238208670795617 0
"ungewißheit" 0.0238208670795617 0
"ungewöhnliche" 0.0238208670795617 0
"ungleich" 0.0238208670795617 0
"unglückseligen" 0 0.026816840976133
"unglückseliger" 0 0.026816840976133
"unglükliche" 0.0238208670795617 0
"ungnade" 0.0238208670795617 0
"ungnädig" 0.0238208670795617 0
"ungültige" 0.0238208670795617 0
"unnöthig" 0.0238208670795617 0
"unschuldigste" 0.0238208670795617 0
"unsinnig" 0.0238208670795617 0
"unsinnigen" 0.0238208670795617 0
"unsinns" 0.0238208670795617 0
"unterhandlung" 0.0238208670795617 0
"untern" 0 0.026816840976133
"untersagte" 0.0238208670795617 0
"unterscheiden" 0.0238208670795617 0
"unterscheidet" 0.0238208670795617 0
"unterschieden" 0.0238208670795617 0
"untröstlich" 0.0238208670795617 0
"unwahrheit" 0.0238208670795617 0
"unzeitigen" 0.0238208670795617 0
"unzeitiger" 0.0238208670795617 0
"ursach" 0 0.026816840976133
"urtheit" 0.0238208670795617 0
"vätern" 0.0238208670795617 0
"verabscheuet" 0.0238208670795617 0
"verabscheuete" 0.0238208670795617 0
"verachte" 0 0.026816840976133
"verachtete" 0.0238208670795617 0
"verachtung" 0.0238208670795617 0
"verband" 0 0.026816840976133
"verbessern" 0.0238208670795617 0
"verbinden" 0 0.026816840976133
"verbreitet" 0.0238208670795617 0
"verbunden" 0.0238208670795617 0
"verderbt" 0.0238208670795617 0
"verdienet" 0.0238208670795617 0
"verdienste" 0.0238208670795617 0
"verdient" 0 0.026816840976133
"vereiniget" 0.0238208670795617 0
"verflucht" 0 0.026816840976133
"verfluchte" 0 0.026816840976133
"vergiebst" 0.0238208670795617 0
"vergnügungen" 0.0238208670795617 0
"verhängniß" 0.0238208670795617 0
"verhintern" 0.0238208670795617 0
"verkehrte" 0.0238208670795617 0
"verkehrten" 0.0238208670795617 0
"verkehrter" 0.0238208670795617 0
"verkündigen" 0.0238208670795617 0
"verlängern" 0 0.026816840976133
"verlangest" 0 0.026816840976133
"verlanget" 0 0.026816840976133
"verlangte" 0.0238208670795617 0
"verlassen" 0.0238208670795617 0
"verloren" 0.0238208670795617 0
"verlust" 0.0238208670795617 0
"vermagst" 0 0.026816840976133
"vermeldt" 0.0238208670795617 0
"vermischung" 0.0238208670795617 0
"vermögen" 0.0238208670795617 0
"vermuthe" 0.0238208670795617 0
"vermuthlich" 0 0.026816840976133
"vernommen" 0.0238208670795617 0
"vernunft" 0.0238208670795617 0
"vernünfteln" 0.0238208670795617 0
"verpflegen" 0.0238208670795617 0
"verrichten" 0.0238208670795617 0
"verrükt" 0.0238208670795617 0
"versahen" 0.0238208670795617 0
"verschaft" 0 0.026816840976133
"verschliessen" 0.0238208670795617 0
"verschwände" 0.0238208670795617 0
"verschweigen" 0.0238208670795617 0
"versichert" 0 0.026816840976133
"versprach" 0.0238208670795617 0
"verspricht" 0.0238208670795617 0
"verstanden" 0.0238208670795617 0
"verstands" 0.0238208670795617 0
"verstehe" 0 0.026816840976133
"verstehen" 0.0238208670795617 0
"verstehest" 0.0238208670795617 0
"verstehst" 0 0.026816840976133
"verstellt" 0 0.026816840976133
"verstiegnen" 0.0238208670795617 0
"versuchen" 0.0238208670795617 0
"versucht" 0.0238208670795617 0
"versüssen" 0.0238208670795617 0
"vertragen" 0.0238208670795617 0
"vertrau" 0 0.026816840976133
"vertrauens" 0.0238208670795617 0
"vertraun" 0 0.026816840976133
"vertraute" 0 0.026816840976133
"vertrauten" 0.0238208670795617 0
"vervielfältigt" 0.0238208670795617 0
"verwehrt" 0.0238208670795617 0
"verweigerte" 0.0238208670795617 0
"verwirrung" 0.0238208670795617 0
"verwunderten" 0.0238208670795617 0
"verwundeter" 0.0238208670795617 0
"verwüsten" 0.0238208670795617 0
"verzärtelter" 0 0.026816840976133
"verzeihe" 0.0238208670795617 0
"verzweifelt" 0.0238208670795617 0
"voller" 0 0.026816840976133
"völlig" 0.0238208670795617 0
"voraus" 0 0.026816840976133
"vorenthalten" 0.0238208670795617 0
"vorgesagt" 0.0238208670795617 0
"vorgeschlagen" 0.0238208670795617 0
"vorlängst" 0 0.026816840976133
"vorsagte" 0.0238208670795617 0
"vorsicht" 0.0238208670795617 0
"vortheil" 0.0238208670795617 0
"vortrefliche" 0.0238208670795617 0
"vorwürfe" 0.0238208670795617 0
"vorzuwerfen" 0.0238208670795617 0
"waagschale" 0.0238208670795617 0
"wache" 0 0.026816840976133
"wächßt" 0.0238208670795617 0
"wage" 0.0238208670795617 0
"wagen" 0 0.026816840976133
"wagte" 0 0.026816840976133
"wahnsinn" 0.0238208670795617 0
"wahr" 0.0238208670795617 0
"wahren" 0.0238208670795617 0
"wahrheit" 0.0238208670795617 0
"wand" 0 0.026816840976133
"wandte" 0 0.026816840976133
"wäret" 0.0238208670795617 0
"warst" 0 0.026816840976133
"wartet" 0 0.026816840976133
"wegen" 0.0238208670795617 0
"weggegangen" 0.0238208670795617 0
"weggegeben" 0 0.026816840976133
"weggeworfen" 0.0238208670795617 0
"weh" 0 0.026816840976133
"wehren" 0.0238208670795617 0
"weib" 0 0.026816840976133
"weichling" 0 0.026816840976133
"weigerte" 0.0238208670795617 0
"weinte" 0.0238208670795617 0
"weintest" 0 0.026816840976133
"weis" 0 0.026816840976133
"weise" 0 0.026816840976133
"weissag" 0 0.026816840976133
"weißt" 0 0.026816840976133
"weist" 0.0238208670795617 0
"weit" 0.0238208670795617 0
"weitem" 0.0238208670795617 0
"wem" 0 0.026816840976133
"wenden" 0.0238208670795617 0
"wenige" 0 0.026816840976133
"weniger" 0.0238208670795617 0
"wenigstens" 0 0.026816840976133
"werd" 0 0.026816840976133
"werfen" 0.0238208670795617 0
"wesen" 0.0238208670795617 0
"wessen" 0 0.026816840976133
"wichtig" 0.0238208670795617 0
"wichtigkeit" 0 0.026816840976133
"wichtigs" 0 0.026816840976133
"wider" 0.0238208670795617 0
"wiederbringen" 0 0.026816840976133
"wiederkunft" 0.0238208670795617 0
"wilder" 0.0238208670795617 0
"wildes" 0.0238208670795617 0
"wildesten" 0.0238208670795617 0
"wilhelm" 0 0.026816840976133
"winselte" 0.0238208670795617 0
"wisse" 0 0.026816840976133
"wodurch" 0.0238208670795617 0
"wohlan" 0 0.026816840976133
"wolke" 0 0.026816840976133
"wollten" 0 0.026816840976133
"womit" 0.0238208670795617 0
"woran" 0.0238208670795617 0
"worten" 0 0.026816840976133
"wovon" 0.0238208670795617 0
"wund" 0 0.026816840976133
"wundarzt" 0.0238208670795617 0
"wunder" 0.0238208670795617 0
"wunderbare" 0.0238208670795617 0
"wundfieber" 0.0238208670795617 0
"wünsche" 0.0238208670795617 0
"wünschenswerth" 0.0238208670795617 0
"wünschte" 0.0238208670795617 0
"würd" 0 0.026816840976133
"würden" 0.0238208670795617 0
"würdiger" 0.0238208670795617 0
"würdigst" 0 0.026816840976133
"würdigsten" 0.0238208670795617 0
"würkt" 0.0238208670795617 0
"wurmstichig" 0.0238208670795617 0
"wüßtest" 0 0.026816840976133
"wütende" 0.0238208670795617 0
"zärtlich" 0 0.026816840976133
"zärtlichkeit" 0.0238208670795617 0
"zeichen" 0.0238208670795617 0
"zeigen" 0.0238208670795617 0
"zeitung" 0.0238208670795617 0
"zelte" 0 0.026816840976133
"zernichten" 0.0238208670795617 0
"zerstörer" 0 0.026816840976133
"ziel" 0.0238208670795617 0
"zieleten" 0.0238208670795617 0
"zittere" 0.0238208670795617 0
"zittern" 0 0.026816840976133
"zitterst" 0 0.026816840976133
"zittert" 0 0.026816840976133
"zitterte" 0.0238208670795617 0
"zog" 0.0238208670795617 0
"zufall" 0.0238208670795617 0
"zufälle" 0.0238208670795617 0
"zug" 0.0238208670795617 0
"zugeniessen" 0.0238208670795617 0
"zugeschikt" 0.0238208670795617 0
"zugeschlossenen" 0.0238208670795617 0
"zugetheilt" 0.0238208670795617 0
"zugleich" 0.0238208670795617 0
"zungen" 0.0238208670795617 0
"zürich" 0.0238208670795617 0
"zurückgefordert" 0 0.026816840976133
"zurüke" 0.0238208670795617 0
"zurükgeschikt" 0.0238208670795617 0
"zurükzueilen" 0.0238208670795617 0
"zustand" 0.0238208670795617 0
"zweyten" 0.0238208670795617 0
"zweytracht" 0.0238208670795617 0
"zwo" 0.0238208670795617 0
