"gellert_die-betschwester" "gellert_die-zaertlichen-schwestern" "gottsched-johann_der-sterbende-cato" "gottsched-luise_das-testament" "gottsched-luise_der-witzling" "gottsched-luise_die-pietisterey-im-fischbein-rocke" "lessing_der-freigeist" "lessing_emilia-galotti" "lessing_minna-von-barnhelm" "lessing_miss-sara-sampson" "schlegel_canut"
"mächtig" 0 0 0.0347826086956522 0 0 0 0 0.0160866534398627 0.00879584835957428 0.00399952005759309 0.00729075532225139
"mindesten" 0 0 0 0.02002002002002 0.108430468961778 0 0 0 0 0 0
"mißtrauen" 0 0.0138811771238201 0 0 0 0 0.0148728372415845 0.00536221781328758 0.0131937725393614 0.00799904011518618 0
"mündel" 0 0.0555247084952804 0 0 0 0 0 0 0 0 0
"müßten" 0.00566091140673648 0 0 0.005005005005005 0.0406614258606668 0 0.00991522482772297 0.00536221781328758 0.00439792417978714 0.0119985601727793 0
"nenne" 0 0.00462705904127337 0.00695652173913044 0.01001001001001 0.0135538086202223 0.00506534292371594 0.00991522482772297 0 0.00439792417978714 0.00799904011518618 0.00729075532225139
"neues" 0 0.00462705904127337 0.00695652173913044 0 0.0406614258606668 0.0202613716948637 0 0.00536221781328758 0.00439792417978714 0.00399952005759309 0
"noth" 0 0 0.048695652173913 0 0.0135538086202223 0.00506534292371594 0 0 0 0 0.0218722659667542
"pfui" 0 0 0 0.01001001001001 0 0 0.0148728372415845 0.0160866534398627 0.0175916967191486 0 0
"quell" 0 0 0.00695652173913044 0 0 0.0557187721608753 0 0 0 0 0
"rücken" 0 0 0.00695652173913044 0.04004004004004 0 0 0 0.00536221781328758 0 0 0.0145815106445028
"rufen" 0.00566091140673648 0.00925411808254673 0 0.02002002002002 0.0135538086202223 0 0 0.0160866534398627 0 0.00399952005759309 0
"scheinet" 0 0.00462705904127337 0 0 0 0 0.00991522482772297 0.0107244356265752 0.00439792417978714 0.0199976002879654 0.00729075532225139
"schlagen" 0.011321822813473 0.00462705904127337 0 0.005005005005005 0.0135538086202223 0 0.00991522482772297 0.0107244356265752 0.00879584835957428 0.00399952005759309 0
"schloß" 0 0 0.0417391304347826 0 0 0 0 0.0214488712531503 0 0.00399952005759309 0.00729075532225139
"schluß" 0 0 0.0278260869565217 0 0 0.00506534292371594 0.0148728372415845 0 0 0 0.0291630212890055
"schmach" 0 0 0.00695652173913044 0 0 0 0 0 0 0.00399952005759309 0.0729075532225139
"schrifften" 0 0 0 0 0 0.0607841150845912 0 0 0 0 0
"schwach" 0 0 0.00695652173913044 0.01001001001001 0 0 0.0198304496554459 0.00536221781328758 0 0.0119985601727793 0.00729075532225139
"schwestern" 0 0.00925411808254673 0 0.01001001001001 0 0.0253267146185797 0.00991522482772297 0 0.00439792417978714 0 0
"sechs" 0.0226436456269459 0 0 0.015015015015015 0 0 0 0 0.0175916967191486 0 0.00729075532225139
"segen" 0.0226436456269459 0.00462705904127337 0.00695652173913044 0 0 0 0.00991522482772297 0 0 0.0159980802303724 0
"seligen" 0.0283045570336824 0.0185082361650935 0 0.015015015015015 0 0 0 0 0 0 0
"setzt" 0.011321822813473 0 0.0278260869565217 0.005005005005005 0 0 0.00495761241386148 0.00536221781328758 0 0.00799904011518618 0.00729075532225139
"spaß" 0 0 0 0.005005005005005 0 0 0.00495761241386148 0.00536221781328758 0.0395813176180843 0 0
"spotten" 0.00566091140673648 0 0 0.01001001001001 0.0135538086202223 0 0.0247880620693074 0.00536221781328758 0.00439792417978714 0.00399952005759309 0
"sprichst" 0 0.00925411808254673 0.00695652173913044 0 0 0 0.00991522482772297 0 0.00439792417978714 0.00799904011518618 0.0291630212890055
"stahl" 0 0 0.0347826086956522 0.005005005005005 0 0 0 0.0107244356265752 0 0.0159980802303724 0
"stärke" 0 0.00925411808254673 0.00695652173913044 0.005005005005005 0.0135538086202223 0 0.00991522482772297 0 0 0.00799904011518618 0.0218722659667542
"stehn" 0 0 0.0347826086956522 0 0.0135538086202223 0.00506534292371594 0 0 0.00879584835957428 0 0.0218722659667542
"strafbar" 0.00566091140673648 0 0.00695652173913044 0 0 0 0.00495761241386148 0.00536221781328758 0 0.00799904011518618 0.0437445319335083
"teilen" 0 0.0138811771238201 0 0.005005005005005 0 0 0 0.0160866534398627 0.00879584835957428 0.0119985601727793 0
"thorheit" 0 0 0 0 0.0542152344808891 0.0405227433897275 0 0 0 0 0
"töchter" 0 0.0277623542476402 0 0 0 0.00506534292371594 0.0198304496554459 0.00536221781328758 0 0 0
"trennen" 0 0.00462705904127337 0 0 0 0 0 0.0107244356265752 0.00879584835957428 0.0159980802303724 0.0218722659667542
"tugendhaft" 0.00566091140673648 0.0138811771238201 0.0208695652173913 0 0 0 0 0.00536221781328758 0.00439792417978714 0.0119985601727793 0
"uhr" 0.0396263798471554 0.00462705904127337 0 0.015015015015015 0 0 0 0 0.00439792417978714 0 0
"umständen" 0 0 0 0.015015015015015 0 0.00506534292371594 0.0148728372415845 0.0107244356265752 0.00439792417978714 0.00799904011518618 0
"ungern" 0.00566091140673648 0 0 0 0 0 0 0.00536221781328758 0.0131937725393614 0.0159980802303724 0.0218722659667542
"unglücklichen" 0 0.00462705904127337 0 0.005005005005005 0 0 0 0.0160866534398627 0.0131937725393614 0.0159980802303724 0
"unsers" 0.0169827342202095 0 0.0139130434782609 0 0 0.00506534292371594 0 0.00536221781328758 0.0131937725393614 0.00799904011518618 0
"verlange" 0.0169827342202095 0.0138811771238201 0 0 0 0 0.0198304496554459 0 0 0.00799904011518618 0
"vermutet" 0.011321822813473 0.00462705904127337 0 0.015015015015015 0 0 0 0.0107244356265752 0.0175916967191486 0 0
"versprach" 0 0 0.0139130434782609 0 0 0.00506534292371594 0.00991522482772297 0.0107244356265752 0 0.0159980802303724 0.00729075532225139
"verstanden" 0.00566091140673648 0 0.00695652173913044 0 0 0.0151960287711478 0.00991522482772297 0.0107244356265752 0.00879584835957428 0.00399952005759309 0
"versuchen" 0 0.0138811771238201 0 0 0.0135538086202223 0.00506534292371594 0.00991522482772297 0.00536221781328758 0.0131937725393614 0 0.00729075532225139
"vielen" 0.011321822813473 0.00925411808254673 0.0139130434782609 0 0 0.0151960287711478 0 0.00536221781328758 0.00439792417978714 0.00399952005759309 0
"völlig" 0.0169827342202095 0.00462705904127337 0 0 0 0 0 0.0107244356265752 0.0263875450787228 0 0
"vorstellungen" 0.00566091140673648 0.0185082361650935 0 0 0 0 0.00495761241386148 0 0 0.0239971203455585 0
"vorwurf" 0.00566091140673648 0.0138811771238201 0 0 0 0 0 0.00536221781328758 0 0.0279966404031516 0
"vorwürfe" 0.00566091140673648 0.00462705904127337 0 0 0 0 0.0198304496554459 0.00536221781328758 0 0.0199976002879654 0
"wahrlich" 0 0 0.00695652173913044 0 0 0 0 0.0482599603195882 0.00439792417978714 0.00399952005759309 0
"weib" 0 0 0.00695652173913044 0 0 0.0202613716948637 0.0148728372415845 0.0107244356265752 0.00879584835957428 0 0
"weiber" 0.011321822813473 0.00462705904127337 0 0.01001001001001 0 0.0253267146185797 0 0.0107244356265752 0 0 0
"werd" 0 0 0.0208695652173913 0 0 0 0 0.0107244356265752 0 0 0.0510352872557597
"wette" 0.00566091140673648 0 0 0.005005005005005 0 0.0253267146185797 0.00991522482772297 0 0.00879584835957428 0.00399952005759309 0
"willkommen" 0.011321822813473 0 0.00695652173913044 0.005005005005005 0 0.00506534292371594 0 0.00536221781328758 0.0175916967191486 0.00799904011518618 0
"witwe" 0.0226436456269459 0 0 0.025025025025025 0 0 0 0 0.00879584835957428 0.00399952005759309 0
"woran" 0 0.00462705904127337 0 0.01001001001001 0 0 0.00495761241386148 0.0214488712531503 0.0131937725393614 0.00399952005759309 0
"zween" 0 0 0.00695652173913044 0.045045045045045 0.0271076172404446 0 0 0 0 0 0
"adjeu" 0 0 0 0 0 0.0506534292371594 0 0 0.00439792417978714 0 0
"angelo" 0 0 0 0 0 0 0 0.0589843959461633 0 0 0
"anstatt" 0 0.0138811771238201 0.00695652173913044 0.01001001001001 0 0 0.00495761241386148 0.00536221781328758 0.00879584835957428 0.00399952005759309 0
"anwenden" 0.0283045570336824 0 0 0 0 0.0101306858474319 0.00495761241386148 0 0 0.0119985601727793 0
"arbeiten" 0.0226436456269459 0 0 0 0.0406614258606668 0 0 0.0214488712531503 0 0 0
"behalte" 0 0.00462705904127337 0 0.005005005005005 0 0.00506534292371594 0.00991522482772297 0 0.0219896208989357 0.00399952005759309 0
"behaupten" 0 0.0231352952063668 0 0.005005005005005 0 0.0101306858474319 0.0148728372415845 0 0 0 0
"beschlossen" 0 0 0 0 0 0.0151960287711478 0.0247880620693074 0 0.00879584835957428 0.00399952005759309 0
"betrogen" 0 0.00462705904127337 0.00695652173913044 0 0.0135538086202223 0.0101306858474319 0.00991522482772297 0 0 0.00399952005759309 0.0218722659667542
"beyde" 0 0 0.0139130434782609 0 0 0.0354574004660115 0 0 0 0 0.0145815106445028
"bild" 0 0 0.00695652173913044 0.005005005005005 0 0 0 0.037535524693013 0.00439792417978714 0 0.00729075532225139
"blute" 0 0 0.0139130434782609 0 0 0 0.00495761241386148 0.0160866534398627 0 0.0119985601727793 0.0145815106445028
"bösewicht" 0.00566091140673648 0 0.0208695652173913 0.005005005005005 0 0.00506534292371594 0.00495761241386148 0 0.00439792417978714 0.0119985601727793 0
"cäsarn" 0 0 0.0765217391304348 0 0 0 0 0 0 0 0
"darnach" 0.011321822813473 0 0 0 0 0 0.00495761241386148 0 0.0219896208989357 0.0119985601727793 0
"degen" 0 0 0.0347826086956522 0 0 0 0 0.00536221781328758 0 0 0.0364537766112569
"dencken" 0 0 0 0 0 0.0557187721608753 0 0 0 0 0
"denkst" 0 0.0138811771238201 0.0139130434782609 0 0 0 0.00495761241386148 0.00536221781328758 0.00439792417978714 0 0.0218722659667542
"ehrliche" 0.00566091140673648 0.00462705904127337 0 0.01001001001001 0 0.00506534292371594 0.00495761241386148 0.0160866534398627 0.00879584835957428 0 0
"einst" 0 0 0.0556521739130435 0 0 0 0 0 0 0 0.0218722659667542
"empfindungen" 0 0.00462705904127337 0 0.005005005005005 0 0.00506534292371594 0.00495761241386148 0 0 0.0279966404031516 0
"entfernt" 0 0 0.0208695652173913 0 0 0 0.00991522482772297 0.0107244356265752 0 0.00799904011518618 0.0145815106445028
"erfahrung" 0 0.00462705904127337 0 0.005005005005005 0 0.0151960287711478 0.00495761241386148 0.00536221781328758 0.00439792417978714 0.00799904011518618 0.00729075532225139
"eurer" 0 0 0.00695652173913044 0.02002002002002 0 0.0101306858474319 0 0.00536221781328758 0.0131937725393614 0 0
"ewigen" 0 0.00925411808254673 0 0.01001001001001 0.0135538086202223 0.0151960287711478 0 0.00536221781328758 0 0.00799904011518618 0
"ewigkeit" 0.011321822813473 0.0138811771238201 0.00695652173913044 0 0 0.0101306858474319 0 0 0 0.00799904011518618 0.00729075532225139
"froh" 0.00566091140673648 0.00925411808254673 0.0278260869565217 0 0 0.0151960287711478 0 0 0 0 0.00729075532225139
"fuße" 0.00566091140673648 0 0 0.005005005005005 0 0 0.00991522482772297 0.0160866534398627 0.00439792417978714 0.0119985601727793 0
"gebet" 0.0452872912538919 0 0.00695652173913044 0 0 0 0.00495761241386148 0 0.00439792417978714 0 0
"gehorsamer" 0 0 0 0.0500500500500501 0.0135538086202223 0 0 0 0 0 0
"gekannt" 0.00566091140673648 0 0 0.005005005005005 0.0135538086202223 0 0.00991522482772297 0 0.00879584835957428 0.00399952005759309 0.0218722659667542
"gelassenheit" 0.0226436456269459 0.0185082361650935 0 0 0 0.00506534292371594 0.00495761241386148 0 0 0.00399952005759309 0
"geliebte" 0 0.00462705904127337 0 0 0 0.00506534292371594 0.0148728372415845 0.0107244356265752 0 0.0159980802303724 0
"gemerkt" 0.00566091140673648 0.00925411808254673 0 0.02002002002002 0 0 0.00991522482772297 0.00536221781328758 0.00439792417978714 0 0
"gesucht" 0 0.00462705904127337 0.00695652173913044 0 0 0 0.00991522482772297 0 0.00439792417978714 0.0159980802303724 0.0145815106445028
"ging" 0 0.00925411808254673 0 0.005005005005005 0 0 0.00495761241386148 0.0107244356265752 0.0131937725393614 0.00799904011518618 0
"glut" 0 0 0.0626086956521739 0 0 0 0 0 0 0 0.0145815106445028
"gnädigen" 0 0 0 0.015015015015015 0 0 0 0.0107244356265752 0.0263875450787228 0 0
"gram" 0 0 0.048695652173913 0 0 0.00506534292371594 0 0.00536221781328758 0.00439792417978714 0.00399952005759309 0
"grausame" 0 0 0 0 0 0.0101306858474319 0.00991522482772297 0 0.00879584835957428 0.0159980802303724 0.00729075532225139
"halt" 0.00566091140673648 0 0.0139130434782609 0 0 0.00506534292371594 0.00495761241386148 0 0 0.00799904011518618 0.0291630212890055
"hart" 0 0 0.0347826086956522 0 0 0 0 0.00536221781328758 0.00439792417978714 0.00799904011518618 0.0145815106445028
"hitze" 0.011321822813473 0.0138811771238201 0 0 0 0.00506534292371594 0 0 0.00439792417978714 0.0159980802303724 0
"hm" 0 0 0 0.035035035035035 0 0 0 0.0160866534398627 0.00439792417978714 0 0
"indes" 0 0 0 0 0 0 0 0.0321733068797255 0.0219896208989357 0 0
"junger" 0.011321822813473 0 0 0.01001001001001 0.0135538086202223 0.0151960287711478 0.00495761241386148 0.00536221781328758 0 0 0.00729075532225139
"kamen" 0.00566091140673648 0 0 0.01001001001001 0.0135538086202223 0 0.00495761241386148 0.0160866534398627 0.00879584835957428 0.00399952005759309 0
"könige" 0 0 0.0278260869565217 0 0 0.0101306858474319 0 0 0.00879584835957428 0 0.0218722659667542
"landrat" 0 0 0 0.0550550550550551 0 0 0 0 0 0 0
"langen" 0.011321822813473 0.00462705904127337 0.00695652173913044 0 0 0.0151960287711478 0 0.00536221781328758 0 0.0119985601727793 0
"leibe" 0.011321822813473 0.00462705904127337 0 0.01001001001001 0.0406614258606668 0.00506534292371594 0.00495761241386148 0 0 0.00399952005759309 0
"leider" 0 0.00925411808254673 0 0.005005005005005 0 0 0.0148728372415845 0.0160866534398627 0 0.00399952005759309 0.00729075532225139
"liebenswürdig" 0.0169827342202095 0.0277623542476402 0 0 0 0 0.00495761241386148 0 0 0.00399952005759309 0
"liebstes" 0.0283045570336824 0.0138811771238201 0.00695652173913044 0.01001001001001 0 0 0 0 0 0 0
"ließe" 0.0169827342202095 0.00462705904127337 0.00695652173913044 0.015015015015015 0 0 0.00991522482772297 0 0.00439792417978714 0 0
"luise" 0 0 0 0 0 0.0557187721608753 0 0 0 0 0
"menschliche" 0 0.0138811771238201 0.00695652173913044 0.01001001001001 0 0 0.00991522482772297 0 0 0.0119985601727793 0
"meynst" 0 0 0.0278260869565217 0 0 0 0 0 0 0 0.0510352872557597
"meynung" 0 0 0 0 0.0135538086202223 0.0506534292371594 0 0 0 0 0
"nämlich" 0.00566091140673648 0 0.0139130434782609 0.015015015015015 0.0135538086202223 0 0.00991522482772297 0.00536221781328758 0.00439792417978714 0 0
"närrin" 0.00566091140673648 0 0 0 0 0.00506534292371594 0.00495761241386148 0.0160866534398627 0.00879584835957428 0.0119985601727793 0
"närrisch" 0.011321822813473 0 0 0 0 0.0303920575422956 0 0.0107244356265752 0 0.00399952005759309 0
"nennt" 0.00566091140673648 0.00462705904127337 0 0.01001001001001 0 0.0101306858474319 0.00495761241386148 0 0.00439792417978714 0.00399952005759309 0.0145815106445028
"porcius" 0 0 0.0765217391304348 0 0 0 0 0 0 0 0
"probe" 0 0 0 0.01001001001001 0 0.0101306858474319 0.0247880620693074 0 0.00439792417978714 0.00399952005759309 0
"quälen" 0.011321822813473 0.00462705904127337 0.00695652173913044 0 0 0.0151960287711478 0 0 0.00879584835957428 0.00799904011518618 0
"reise" 0.0169827342202095 0 0.00695652173913044 0 0 0 0.00495761241386148 0 0.0175916967191486 0.00799904011518618 0
"reu" 0 0 0.00695652173913044 0 0 0 0 0 0 0 0.0729075532225139
"rolle" 0 0.0185082361650935 0 0.02002002002002 0 0 0.00495761241386148 0 0.00879584835957428 0 0
"roms" 0 0 0.0765217391304348 0 0 0 0 0 0 0 0
"sampson" 0 0 0 0 0 0 0 0 0 0.043994720633524 0
"schade" 0.00566091140673648 0 0 0.01001001001001 0.0135538086202223 0.0101306858474319 0.00991522482772297 0.00536221781328758 0.00439792417978714 0 0.00729075532225139
"seyd" 0 0 0.0139130434782609 0 0 0.0455880863134434 0 0 0 0 0
"siegen" 0 0 0.0278260869565217 0 0 0 0 0 0 0.00399952005759309 0.0437445319335083
"soldaten" 0 0 0.0278260869565217 0 0 0.00506534292371594 0 0 0.0263875450787228 0 0
"stolze" 0 0.0138811771238201 0.00695652173913044 0 0 0 0.00991522482772297 0.0107244356265752 0.00439792417978714 0.00399952005759309 0.00729075532225139
"tagen" 0.00566091140673648 0 0 0.02002002002002 0.0271076172404446 0 0 0 0.0131937725393614 0.00399952005759309 0
"thaten" 0 0 0.0139130434782609 0 0 0 0 0 0 0 0.0656167979002625
"tinctur" 0 0 0 0 0 0.0557187721608753 0 0 0 0 0
"todes" 0.00566091140673648 0 0 0.015015015015015 0.0406614258606668 0.00506534292371594 0 0 0 0.0119985601727793 0
"ton" 0 0 0.00695652173913044 0 0 0 0.00495761241386148 0.0214488712531503 0.0175916967191486 0.00399952005759309 0
"traurige" 0 0.0416435313714603 0 0 0 0 0 0.00536221781328758 0.00439792417978714 0 0
"unschuldigen" 0.0169827342202095 0 0 0 0 0 0.0247880620693074 0.00536221781328758 0.00439792417978714 0.00399952005759309 0
"vaterland" 0 0 0.0417391304347826 0 0 0 0 0 0.00879584835957428 0.00399952005759309 0.0145815106445028
"väterlichen" 0.00566091140673648 0.00462705904127337 0.00695652173913044 0 0.0135538086202223 0 0 0.00536221781328758 0 0.0239971203455585 0
"verachten" 0 0 0 0.01001001001001 0.0135538086202223 0.00506534292371594 0.00991522482772297 0.00536221781328758 0 0.00399952005759309 0.0218722659667542
"verächtlich" 0 0 0.00695652173913044 0 0.0271076172404446 0 0.0198304496554459 0 0.00879584835957428 0.00399952005759309 0.00729075532225139
"verdienet" 0.00566091140673648 0.00462705904127337 0 0.015015015015015 0 0 0 0.0160866534398627 0.00439792417978714 0 0.0145815106445028
"verdienst" 0 0.00925411808254673 0 0 0 0 0.00991522482772297 0.00536221781328758 0.0131937725393614 0.00399952005759309 0.0145815106445028
"vergißt" 0 0.00925411808254673 0.00695652173913044 0 0.0135538086202223 0 0.00495761241386148 0.00536221781328758 0 0.00399952005759309 0.0291630212890055
"vermacht" 0.00566091140673648 0.0323894132889136 0 0.015015015015015 0 0 0 0 0 0 0
"verse" 0 0 0 0 0.108430468961778 0.0151960287711478 0 0 0 0 0
"vollends" 0 0 0 0.005005005005005 0 0 0.00495761241386148 0.0214488712531503 0.0175916967191486 0.00399952005759309 0
"vorher" 0 0 0 0 0 0.0101306858474319 0.00495761241386148 0.0214488712531503 0.00439792417978714 0.0119985601727793 0
"weisen" 0 0.00462705904127337 0.00695652173913044 0.01001001001001 0 0 0 0.0107244356265752 0.0175916967191486 0.00399952005759309 0
"werck" 0 0 0 0 0 0.0557187721608753 0 0 0 0 0
"widerfahren" 0 0.00462705904127337 0 0 0 0 0.0148728372415845 0.0160866534398627 0 0.0159980802303724 0
"wiedergeburth" 0 0 0 0 0 0.0557187721608753 0 0 0 0 0
"willens" 0.00566091140673648 0.0138811771238201 0.00695652173913044 0 0.0406614258606668 0.00506534292371594 0 0.00536221781328758 0 0.00399952005759309 0
"wochen" 0.0169827342202095 0 0 0 0 0.00506534292371594 0 0.0107244356265752 0.00879584835957428 0.0119985601727793 0
"wodurch" 0.00566091140673648 0.00462705904127337 0.00695652173913044 0 0 0.0202613716948637 0 0 0 0.0119985601727793 0.00729075532225139
"zeitlebens" 0.0339654684404189 0.0231352952063668 0 0 0 0 0 0 0 0 0
"zepter" 0 0 0.0626086956521739 0 0 0 0 0 0 0 0.0145815106445028
"ziegendorf" 0 0 0 0.0550550550550551 0 0 0 0 0 0 0
"zuviel" 0.0226436456269459 0 0.00695652173913044 0.03003003003003 0 0 0 0 0 0 0
"zweck" 0 0.00925411808254673 0.00695652173913044 0 0.0135538086202223 0 0 0 0 0.00799904011518618 0.0364537766112569
"zweifle" 0.0226436456269459 0.00462705904127337 0.00695652173913044 0 0 0.0151960287711478 0 0.00536221781328758 0 0.00399952005759309 0
"allhier" 0 0 0.0417391304347826 0.005005005005005 0.0135538086202223 0 0 0 0.00879584835957428 0 0
"anfange" 0.00566091140673648 0.00462705904127337 0 0.005005005005005 0 0.00506534292371594 0.0198304496554459 0 0 0.00799904011518618 0
"anzunehmen" 0 0.00925411808254673 0 0 0 0 0.00495761241386148 0 0.0131937725393614 0.0159980802303724 0
"ärger" 0.00566091140673648 0.00462705904127337 0 0.01001001001001 0 0.0202613716948637 0.00495761241386148 0 0 0.00399952005759309 0
"armut" 0.0396263798471554 0 0 0 0 0 0.00991522482772297 0 0.00439792417978714 0 0
"ausrichten" 0 0.0138811771238201 0 0 0 0.0303920575422956 0.00495761241386148 0 0 0 0
"begangen" 0 0.0138811771238201 0 0 0.0135538086202223 0 0 0.00536221781328758 0 0.00799904011518618 0.0218722659667542
"begegnet" 0 0.0138811771238201 0 0.005005005005005 0 0 0.00991522482772297 0.0160866534398627 0.00439792417978714 0 0
"bessere" 0 0.00925411808254673 0 0.005005005005005 0.0406614258606668 0.00506534292371594 0.00991522482772297 0 0 0.00399952005759309 0
"betrügen" 0 0.00462705904127337 0 0.01001001001001 0 0.0101306858474319 0 0 0.0219896208989357 0 0
"beystand" 0 0 0.048695652173913 0 0 0.00506534292371594 0 0 0 0 0.0145815106445028
"bißchen" 0.00566091140673648 0.00925411808254673 0 0.01001001001001 0.0271076172404446 0 0 0.00536221781328758 0.00879584835957428 0 0
"bittet" 0 0.00462705904127337 0 0 0 0.00506534292371594 0 0 0 0.0199976002879654 0.0218722659667542
"bloße" 0.011321822813473 0.00925411808254673 0.00695652173913044 0.01001001001001 0 0 0.00495761241386148 0.00536221781328758 0 0.00399952005759309 0
"brot" 0.0169827342202095 0.00462705904127337 0 0.02002002002002 0 0 0 0.0107244356265752 0 0 0
"claudia" 0 0 0 0 0 0 0 0.0536221781328758 0 0 0
"contract" 0 0 0 0 0 0.0506534292371594 0 0 0 0 0
"dame" 0 0 0 0 0 0 0 0.0214488712531503 0.0219896208989357 0.00399952005759309 0
"darfst" 0 0.00462705904127337 0 0.01001001001001 0 0 0 0 0 0.00799904011518618 0.0364537766112569
"drey" 0 0 0.00695652173913044 0 0.0542152344808891 0.0202613716948637 0 0 0 0 0.00729075532225139
"edlen" 0.011321822813473 0 0 0 0 0.00506534292371594 0 0 0.00879584835957428 0 0.0364537766112569
"ehrfurcht" 0 0.00462705904127337 0.0139130434782609 0.005005005005005 0.0406614258606668 0 0 0 0 0.00399952005759309 0.0145815106445028
"eigennutz" 0 0.00462705904127337 0 0.025025025025025 0 0.0151960287711478 0.00495761241386148 0 0 0 0
"eigner" 0 0 0.0347826086956522 0 0 0 0 0.0107244356265752 0.00439792417978714 0.00399952005759309 0.00729075532225139
"eignes" 0 0 0.0347826086956522 0 0 0 0 0 0.00439792417978714 0 0.0291630212890055
"einsicht" 0.011321822813473 0.0231352952063668 0 0 0 0.0151960287711478 0 0 0 0 0
"entschließen" 0.0283045570336824 0.00925411808254673 0.00695652173913044 0.005005005005005 0 0 0 0.00536221781328758 0 0 0
"entziehen" 0.011321822813473 0.00462705904127337 0 0.025025025025025 0 0 0.00991522482772297 0 0 0 0
"erkläret" 0 0.00925411808254673 0.00695652173913044 0 0 0.0202613716948637 0 0.00536221781328758 0.00439792417978714 0 0.00729075532225139
"erscheinen" 0 0.00462705904127337 0 0 0 0.00506534292371594 0 0.00536221781328758 0.00439792417978714 0.0119985601727793 0.0218722659667542
"erziehung" 0.0226436456269459 0 0 0.005005005005005 0 0.0101306858474319 0.00495761241386148 0.00536221781328758 0 0.00399952005759309 0
"est" 0 0 0 0 0 0 0.00495761241386148 0 0.0395813176180843 0 0
"fehl" 0 0.00462705904127337 0 0 0 0 0.00495761241386148 0 0 0.00799904011518618 0.0437445319335083
"feinden" 0 0.00462705904127337 0.0417391304347826 0 0 0.00506534292371594 0 0 0 0 0.0145815106445028
"finger" 0.00566091140673648 0 0 0.005005005005005 0 0.00506534292371594 0 0 0.03078546925851 0 0
"folgt" 0.00566091140673648 0 0.0278260869565217 0.005005005005005 0 0 0 0.00536221781328758 0 0.00399952005759309 0.0145815106445028
"fromme" 0 0.00462705904127337 0 0 0 0.00506534292371594 0.0297456744831689 0.0107244356265752 0 0 0
"frucht" 0 0.00462705904127337 0.0208695652173913 0 0 0 0 0.0107244356265752 0 0 0.0291630212890055
"garten" 0 0.0185082361650935 0 0.015015015015015 0 0.0151960287711478 0 0 0 0 0
"gedichte" 0 0 0 0 0.121984277582001 0.00506534292371594 0 0 0 0 0
"geheimnisse" 0 0.00462705904127337 0 0 0 0.0101306858474319 0 0 0.0219896208989357 0.00799904011518618 0
"gelernet" 0.011321822813473 0 0 0 0.0813228517213337 0.0101306858474319 0 0 0 0 0
"gelernt" 0.00566091140673648 0.00462705904127337 0 0 0 0 0.0148728372415845 0 0.00879584835957428 0.0119985601727793 0
"genau" 0.00566091140673648 0.0185082361650935 0 0.01001001001001 0 0 0 0.00536221781328758 0.00439792417978714 0.00399952005759309 0
"geraubt" 0 0 0.0139130434782609 0 0 0 0.00495761241386148 0 0 0.00399952005759309 0.0437445319335083
"geschick" 0 0 0.0417391304347826 0 0 0 0.00495761241386148 0 0 0 0.0218722659667542
"gezogen" 0 0.00925411808254673 0.0139130434782609 0 0 0.00506534292371594 0 0 0.0131937725393614 0 0.0145815106445028
"gibts" 0 0 0 0 0 0 0.0148728372415845 0.0107244356265752 0.0219896208989357 0 0
"gieng" 0 0 0.0208695652173913 0 0.0271076172404446 0.0151960287711478 0 0 0 0 0.0145815106445028
"gilt" 0 0 0.0139130434782609 0.01001001001001 0 0.00506534292371594 0 0.0107244356265752 0.00439792417978714 0 0.0145815106445028
"gleichgültigkeit" 0 0 0 0.005005005005005 0 0 0.00495761241386148 0.0214488712531503 0.00439792417978714 0.0119985601727793 0
"göttlichen" 0 0 0 0 0 0.0303920575422956 0.00495761241386148 0 0 0.0119985601727793 0
"größer" 0.011321822813473 0.00925411808254673 0.0139130434782609 0.01001001001001 0 0 0 0.00536221781328758 0 0.00399952005759309 0
"großmuth" 0 0 0.0347826086956522 0 0 0 0 0 0 0 0.0364537766112569
"gutem" 0.0169827342202095 0.00462705904127337 0 0.01001001001001 0 0.00506534292371594 0.00991522482772297 0.00536221781328758 0 0 0
"güter" 0 0 0 0.02002002002002 0 0.0202613716948637 0 0 0 0.00799904011518618 0
"herkommen" 0.00566091140673648 0 0 0.025025025025025 0 0 0.00991522482772297 0.00536221781328758 0.00439792417978714 0 0
"hertzens" 0 0 0 0 0 0.0506534292371594 0 0 0 0 0
"heutigen" 0.00566091140673648 0.00925411808254673 0 0.02002002002002 0 0 0 0.0107244356265752 0 0.00399952005759309 0
"hohe" 0 0 0.0208695652173913 0.01001001001001 0.0135538086202223 0.0151960287711478 0 0.00536221781328758 0 0 0
"hölle" 0 0 0 0 0 0 0.0297456744831689 0.0107244356265752 0 0.00799904011518618 0
"innere" 0 0 0 0 0 0.0455880863134434 0.00495761241386148 0 0 0 0
"irre" 0.00566091140673648 0.00925411808254673 0 0.005005005005005 0 0.00506534292371594 0.0148728372415845 0.00536221781328758 0.00439792417978714 0 0
"itzo" 0 0 0.0347826086956522 0 0 0.0151960287711478 0 0 0 0.00399952005759309 0.00729075532225139
"jedem" 0.00566091140673648 0 0.00695652173913044 0.01001001001001 0 0 0.00495761241386148 0.0160866534398627 0.00879584835957428 0 0
