"","WORD","FREQ","cor.tok"
"3069","שטעהען",1,""
"3070","שטעהעָן",1,""
"3071","שטעטס",1,""
"3072","שטעל",1,""
"1189","שטעלען",2,""
"3073","שטענדִיגער",1,""
"3074","שטענע",1,""
"3075","שטעקט",1,""
"3076","שטְֶערֶען",1,""
"3077","שטערקען",1,""
"3078","שטראהלט",1,""
"3079","שטראף",1,""
"3080","שטראפע",1,""
"3081","שְטְרַיימֶעל",1,""
"3082","שטריקעלע",1,""
"3083","שטש",1,""
"3084","שידך",1,""
"1190","שיידֶען",2,""
"3085","שֵיידֶען",1,""
"3086","שיין",1,""
"3087","שיינט",1,""
"3088","שיינסט",1,""
"3089","שיינעם",1,""
"3090","שימפּפען",1,""
"3091","שיקט",1,""
"3092","שיקען",1,""
"3093","שכל",1,""
"3094","של",1,""
"3095","שלאגט",1,""
"3096","שלאגסטוּ",1,""
"712","שלאגען",3,""
"3097","שלאָגען",1,""
"3098","שְלָאף",1,""
"3099","שְלָאפֶען",1,""
"3100","שָלוחַ",1,""
"3101","שלוכצענד",1,""
"1191","שליח",2,""
"3102","שְלִיחָות",1,""
"3103","שלים",1,""
"3104","שלימלדִיגער",1,""
"3105","שלינגט",1,""
"3106","שלעכט",1,""
"3107","שלעפט",1,""
"1192","שם",2,""
"3108","שמהה",1,""
"3109","שמו",1,""
"3110","שְמוּסְט",1,""
"713","שמחה",3,""
"3111","שִמְחָה",1,""
"1193","שמים",2,""
"3112","שְמֶך",1,""
"3113","שמערצען",1,""
"3114","שנארער",1,""
"1194","שנעל",2,""
"424","שעה",5,""
"3115","שעהנ",1,""
"518","שעהן",4,""
"3116","שעהנהייט",1,""
"3117","שעהנסטע",1,""
"714","שעהנע",3,""
"3118","שעהנעם",1,""
"3119","שעהנענקער",1,""
"1195","שעהנער",2,""
"3120","שִעוּר",1,""
"3121","שעלטען",1,""
"3122","שעמסט",1,""
"3123","שענדליכען",1,""
"3124","שענדליכער",1,""
"1196","שענקט",2,""
"715","שפּאניען",3,""
"3125","שפּאניענס",1,""
"3126","שפאנישע",1,""
"3127","שפאנישען",1,""
"3128","שפאנישער",1,""
"3129","שפּאס",1,""
"1197","שפּאַס",2,""
"3130","שפּאציערען",1,""
"3131","שפוך",1,""
"519","שְפוך",4,""
"3132","שפּוּר",1,""
"3133","שפּיטאַל",1,""
"3134","שפּיענעל",1,""
"3135","שפּיענעלע",1,""
"3136","שפעטיש",1,""
"3137","שפּעטיש",1,""
"3138","שפעטער",1,""
"225","שפּעטער",10,""
"3139","שפּעסעלע",1,""
"3140","שפּראכע",1,""
"3141","שפּרינגסט",1,""
"3142","שפּרינגען",1,""
"3143","שקלאווע",1,""
"520","שקר",4,""
"3144","שרויט",1,""
"3145","שריט",1,""
"3146","שריַיַבּען",1,""
"300","שרייט",7,""
"3147","שרייסטוּ",1,""
"3148","שרינען",1,""
"3149","שריפט",1,""
"521","שרעק",4,""
"3150","שרעקט",1,""
"716","שרעקליך",3,""
"3151","שְרֶעקְלִיך",1,""
"3152","תּאִים",1,""
"3153","תּכריכים",1,""
"3154","תּנאִים",1,""
