"bodmer_Polytimet" "brentano_die-gruendung-prags-1814" "brentano_ponce-de-leon-1803" "gleim_Philotas" "goethe_der-buergergeneral-1793" "goethe_der-grosskophta-1791" "goethe_die-natuerliche-tochter-1803" "goethe_faust-der-tragoedie-zweiter-teil-1832" "goethe_torquato-tasso-1790" "iffland_das-erbtheil-des-vaters-1802" "iffland_der-spieler-1796" "kleist_amphitryon-1807" "kleist_der-zerbrochene-krug-1808" "kleist_die-familie-schroffenstein-1803" "kleist_die-hermannsschlacht-1808" "kleist_penthesilea-1808" "kleist_prinz-friedrich-von-homburg-1810" "kotzebue_der-hyperboreische-esel-1799" "kotzebue_die-deutschen-kleinstaedter-1802" "kotzebue_menschenhass-und-reue-1788" "schiller_die-braut-von-messina-1803" "schiller_die-jungfrau-von-orleans-1801" "schiller_die-piccolomini-1799" "schiller_kabale-und-liebe-1784" "schiller_maria-stuart-1800" "schiller_wallensteins-lager-1798" "schiller_wallensteins-tod-1799" "schiller_wilhelm-tell-1804" "schlegel_alarcos-1802" "tieck_der-gestiefelte-kater-1797" "tieck_die-verkehrte-welt-1800" "tieck_prinz-zerbino-1799" "tieck_ritter-blaubart-1797" "werner_der-vierundzwanzigste-februar-1809"
"trinken" 0 0.00940601044067159 0.0249236712567761 0 0 0 0 0.00227526108620964 0 0 0.00530954656472337 0.00595876534382076 0.0135153399107988 0.00498082382826119 0.0108501057885314 0 0 0 0.00664937828313053 0.00472165824637613 0 0.00406735540551533 0 0.0241613981395723 0.00367134150818709 0 0 0 0.0197843505786923 0.00614628149969269 0.0051413881748072 0.0075340917652377 0.0105252078728555 0
"tue" 0 0.00627067362711439 0.0311545890709702 0 0 0.024579687346377 0 0.00227526108620964 0.00809028760972453 0 0 0.00595876534382076 0 0.00996164765652239 0 0 0 0 0.00664937828313053 0.00944331649275225 0 0.00406735540551533 0.00536078052964512 0 0 0 0.00731609174379047 0.00847637211273575 0 0 0.0154241645244216 0.0075340917652377 0.00526260393642774 0
"unglücklich" 0 0 0.0280391301638731 0 0 0.0344115622849277 0.00512373827944869 0 0 0.00500150045013504 0.0265477328236169 0 0 0 0 0 0 0 0 0.0188866329855045 0 0.00406735540551533 0.00536078052964512 0.0241613981395723 0 0 0.0109741376156857 0.00423818605636787 0 0 0.0051413881748072 0 0.0105252078728555 0
"vergib" 0 0 0 0 0 0.00491593746927539 0.0153712148383461 0 0.00809028760972453 0 0.0106190931294467 0 0 0 0.0651006347311886 0.0187749354611594 0.0515653775322284 0 0 0.0141649747391284 0.0108654316292715 0 0 0.00402689968992872 0.00367134150818709 0 0 0 0 0.00614628149969269 0 0.00376704588261885 0.00526260393642774 0
"vermag" 0 0.0015676684067786 0 0 0 0.00491593746927539 0.0307424296766921 0.00455052217241928 0.0121354314145868 0 0 0 0 0 0 0.00469373386528984 0 0 0 0.0283299494782568 0.0108654316292715 0.0203367770275767 0 0.00402689968992872 0.0110140245245613 0.0141163184641446 0.0182902293594762 0.00423818605636787 0.00989217528934613 0 0.0051413881748072 0.00188352294130943 0.00526260393642774 0
"vollenden" 0 0.00783834203389299 0.00934637672129105 0 0 0 0 0.0113763054310482 0.0161805752194491 0.00500150045013504 0.00530954656472337 0.00595876534382076 0.0135153399107988 0.0149424714847836 0 0.00469373386528984 0.00736648250460405 0 0.00664937828313053 0 0.00543271581463574 0.012202066216546 0 0.00402689968992872 0 0 0.00731609174379047 0.0169527442254715 0.0197843505786923 0 0 0.00188352294130943 0 0
"wächst" 0 0.0266503629152362 0 0 0 0 0 0.00910104434483857 0.00404514380486226 0 0 0.00595876534382076 0 0 0 0.00469373386528984 0 0 0 0 0.00543271581463574 0.00813471081103067 0.00536078052964512 0.00402689968992872 0.00367134150818709 0.0141163184641446 0.00365804587189523 0.00423818605636787 0.00989217528934613 0.0184388444990781 0 0.00565056882392828 0 0.0267022696929239
"wellen" 0 0.0141090156610074 0 0 0 0 0.0102474765588974 0.0182020886896771 0.00809028760972453 0 0.00530954656472337 0 0 0.00498082382826119 0 0.00938746773057968 0 0 0 0 0.0162981474439072 0.00406735540551533 0 0 0.00367134150818709 0 0.00365804587189523 0.0211909302818394 0 0 0 0.00941761470654713 0.00526260393642774 0
"werkzeug" 0.0238208670795617 0.00940601044067159 0 0.026816840976133 0 0.00491593746927539 0.0153712148383461 0.00227526108620964 0.0121354314145868 0 0.0106190931294467 0 0 0 0.0217002115770629 0 0.00736648250460405 0 0 0 0.0108654316292715 0.00813471081103067 0.00536078052964512 0 0.0183567075409355 0 0.0146321834875809 0.0127145581691036 0.0197843505786923 0 0 0 0 0
"zahl" 0 0.015676684067786 0 0 0 0 0.00512373827944869 0.00227526108620964 0 0 0.0159286396941701 0.00595876534382076 0.00675766995539938 0.00498082382826119 0.0162751586827972 0 0.00736648250460405 0 0 0 0.00543271581463574 0.00406735540551533 0.0160823415889353 0 0 0 0.00365804587189523 0.0127145581691036 0.00989217528934613 0.0122925629993854 0 0.0075340917652377 0.00526260393642774 0.0400534045393858
"andres" 0 0.0109736788474502 0 0.026816840976133 0 0.00491593746927539 0.00512373827944869 0.00910104434483857 0 0 0 0.0119175306876415 0 0.0149424714847836 0.00542505289426572 0 0 0 0.0132987565662611 0 0.00543271581463574 0.00813471081103067 0.00536078052964512 0 0.0110140245245613 0.0141163184641446 0.00731609174379047 0.0127145581691036 0 0 0.0154241645244216 0.00376704588261885 0 0.0133511348464619
"beginnen" 0.0238208670795617 0.00470300522033579 0 0 0 0.00491593746927539 0.0153712148383461 0.00682578325862893 0 0.00500150045013504 0 0 0.00675766995539938 0.00498082382826119 0.0217002115770629 0.00469373386528984 0.00736648250460405 0 0 0.00472165824637613 0.0217308632585429 0.00406735540551533 0.0107215610592902 0 0.00734268301637418 0 0.00731609174379047 0.00423818605636787 0 0 0 0.013184660589166 0 0.0133511348464619
"besitzen" 0 0 0.00623091781419403 0 0 0.00491593746927539 0.00512373827944869 0.00227526108620964 0.0242708628291736 0.0100030009002701 0.00530954656472337 0 0 0.00498082382826119 0.00542505289426572 0.00469373386528984 0 0.0410340582683627 0.0132987565662611 0 0.00543271581463574 0.00406735540551533 0 0.00805379937985745 0.0220280490491226 0 0.0109741376156857 0.00423818605636787 0 0.00614628149969269 0.0102827763496144 0.00565056882392828 0 0
"brach" 0 0.031353368135572 0 0 0.0463248919085855 0.00491593746927539 0.00512373827944869 0.00227526108620964 0 0 0 0 0.0135153399107988 0 0 0.00938746773057968 0.00736648250460405 0 0 0.00472165824637613 0 0.00813471081103067 0.00536078052964512 0 0.00367134150818709 0 0.00731609174379047 0 0.00989217528934613 0 0 0 0 0.0267022696929239
"dame" 0 0 0.0405009657922612 0 0 0.024579687346377 0 0 0 0.0100030009002701 0.0159286396941701 0 0 0 0 0 0.0220994475138122 0 0 0.00944331649275225 0 0.00406735540551533 0 0.0322151975194298 0.00734268301637418 0 0 0 0.0197843505786923 0 0 0 0 0
"drängen" 0 0.0015676684067786 0 0 0 0 0.0307424296766921 0.0227526108620964 0 0.00500150045013504 0.00530954656472337 0.00595876534382076 0 0 0 0.0234686693264492 0.00736648250460405 0 0 0.00472165824637613 0.0108654316292715 0.0162694216220613 0 0 0.00734268301637418 0 0 0.00847637211273575 0 0 0 0.0075340917652377 0 0
"einsam" 0 0.0141090156610074 0 0 0 0 0.0102474765588974 0.00455052217241928 0.0121354314145868 0 0 0.0119175306876415 0 0.00996164765652239 0 0.00469373386528984 0.0147329650092081 0.0205170291341814 0 0.00944331649275225 0 0 0 0.00805379937985745 0 0 0 0.00847637211273575 0.0395687011573845 0 0.0154241645244216 0.00565056882392828 0 0.0133511348464619
"falschen" 0 0.00783834203389299 0.00623091781419403 0 0 0 0.0102474765588974 0.00682578325862893 0.00809028760972453 0.00500150045013504 0.0106190931294467 0.00595876534382076 0 0.00498082382826119 0.0108501057885314 0 0.00736648250460405 0 0 0 0 0.00813471081103067 0 0.0120806990697862 0.00734268301637418 0.0141163184641446 0.0256063211032666 0.00423818605636787 0.00989217528934613 0 0 0.00376704588261885 0 0
"fein" 0 0.00470300522033579 0 0 0.0154416306361952 0 0 0.0113763054310482 0.0161805752194491 0 0 0 0.00675766995539938 0.00498082382826119 0 0 0 0 0.0132987565662611 0.0283299494782568 0 0 0.00536078052964512 0.00805379937985745 0.00734268301637418 0.0141163184641446 0.00365804587189523 0 0 0.0184388444990781 0.0051413881748072 0.00941761470654713 0.00526260393642774 0.0133511348464619
"ferner" 0 0.0031353368135572 0.00311545890709702 0 0.0154416306361952 0.00983187493855078 0.0204949531177947 0.00455052217241928 0.00809028760972453 0.0100030009002701 0.00530954656472337 0.00595876534382076 0 0 0.00542505289426572 0.00469373386528984 0 0 0.00664937828313053 0.00944331649275225 0.00543271581463574 0.00406735540551533 0.0214431221185805 0 0 0 0.00731609174379047 0 0.0296765258680384 0 0.0051413881748072 0.0113011376478566 0 0
"finger" 0 0.00783834203389299 0.00934637672129105 0 0 0 0 0.00455052217241928 0.00404514380486226 0 0.00530954656472337 0.0119175306876415 0 0.0796931812521791 0.00542505289426572 0.00938746773057968 0.00736648250460405 0 0.00664937828313053 0 0 0 0 0.00402689968992872 0 0.0282326369282891 0 0.00423818605636787 0 0 0.0051413881748072 0.00188352294130943 0 0
"freunden" 0 0 0.0124618356283881 0 0.0154416306361952 0.00491593746927539 0 0 0.0242708628291736 0.00500150045013504 0 0.0178762960314623 0 0.00996164765652239 0.0108501057885314 0.00938746773057968 0.00736648250460405 0 0 0 0 0.00406735540551533 0.0160823415889353 0 0.00367134150818709 0 0.0256063211032666 0.00847637211273575 0.00989217528934613 0.00614628149969269 0 0.00376704588261885 0 0
"führte" 0 0.00783834203389299 0.00311545890709702 0 0 0 0 0.00682578325862893 0.00809028760972453 0 0 0 0.00675766995539938 0.0149424714847836 0.00542505289426572 0.00469373386528984 0.0147329650092081 0 0 0.00944331649275225 0.0108654316292715 0.012202066216546 0.0160823415889353 0.00402689968992872 0.00734268301637418 0 0.00731609174379047 0.0127145581691036 0 0 0 0.0075340917652377 0 0
"gäste" 0 0.00627067362711439 0 0 0 0 0.00512373827944869 0.00910104434483857 0 0.0150045013504051 0.00530954656472337 0.0178762960314623 0 0.00498082382826119 0 0.00938746773057968 0.00736648250460405 0 0.0332468914156526 0 0 0.00813471081103067 0.0268039026482256 0.00402689968992872 0 0.0282326369282891 0 0 0 0 0.025706940874036 0.00188352294130943 0 0
"gattin" 0 0 0.00311545890709702 0 0 0.00491593746927539 0.0256186913972434 0.00682578325862893 0 0.00500150045013504 0.00530954656472337 0.0178762960314623 0 0.00498082382826119 0.0108501057885314 0 0 0 0 0.00944331649275225 0.0162981474439072 0.00813471081103067 0 0 0 0 0.00731609174379047 0.00423818605636787 0 0 0.0308483290488432 0.0113011376478566 0.00526260393642774 0
"gehst" 0 0.0031353368135572 0.0124618356283881 0 0 0.00491593746927539 0 0.00682578325862893 0.0242708628291736 0 0 0.0417113574067453 0.00675766995539938 0.0149424714847836 0.00542505289426572 0.00469373386528984 0 0 0 0 0 0 0 0.00402689968992872 0.00367134150818709 0 0.00731609174379047 0.00847637211273575 0.00989217528934613 0 0.0051413881748072 0.00565056882392828 0.00526260393642774 0
"gelassen" 0 0 0 0 0.0154416306361952 0.0147478124078262 0.0102474765588974 0.00910104434483857 0.0242708628291736 0.00500150045013504 0.0106190931294467 0.00595876534382076 0 0.00498082382826119 0.00542505289426572 0 0 0.0205170291341814 0 0 0 0 0 0.00402689968992872 0.00367134150818709 0 0.00731609174379047 0.0169527442254715 0 0.0184388444990781 0.0102827763496144 0.00565056882392828 0.0105252078728555 0
"glaubte" 0.0476417341591234 0.00627067362711439 0.0249236712567761 0 0 0.0196637498771016 0.00512373827944869 0 0.00404514380486226 0.00500150045013504 0 0.0119175306876415 0.0135153399107988 0.00996164765652239 0.0108501057885314 0 0.00736648250460405 0 0.00664937828313053 0 0 0 0.00536078052964512 0.00805379937985745 0.00367134150818709 0 0.00365804587189523 0 0.00989217528934613 0 0 0.00565056882392828 0.00526260393642774 0
"grade" 0 0 0.00623091781419403 0 0 0.00983187493855078 0 0.00682578325862893 0 0 0 0 0.0135153399107988 0.0149424714847836 0 0.00469373386528984 0 0 0 0 0 0 0 0.00402689968992872 0.00367134150818709 0 0.00731609174379047 0 0.00989217528934613 0.00614628149969269 0.0154241645244216 0.0075340917652377 0.0736764551099884 0.0133511348464619
"hübsch" 0 0 0.0249236712567761 0 0.0772081531809759 0.00491593746927539 0 0.0113763054310482 0 0 0 0 0 0.00996164765652239 0 0 0 0 0.00664937828313053 0 0 0 0 0.00402689968992872 0 0 0 0 0 0.0307314074984634 0.0154241645244216 0.00941761470654713 0.0263130196821387 0
"irgend" 0 0 0.00311545890709702 0 0 0.00491593746927539 0.0102474765588974 0.0136515665172579 0.00809028760972453 0.0100030009002701 0.00530954656472337 0 0.00675766995539938 0.00996164765652239 0.0271252644713286 0.00469373386528984 0.00736648250460405 0.0205170291341814 0 0.00472165824637613 0 0.00813471081103067 0 0 0.00367134150818709 0 0.00731609174379047 0 0.0197843505786923 0.0122925629993854 0 0.0075340917652377 0.00526260393642774 0
"jenes" 0 0.00627067362711439 0 0 0 0 0.0563611210739355 0.0136515665172579 0 0.0100030009002701 0 0 0 0 0.00542505289426572 0.0140812015958695 0 0 0 0.0141649747391284 0.0108654316292715 0 0.00536078052964512 0 0 0 0.00365804587189523 0.00423818605636787 0 0.0122925629993854 0 0.0075340917652377 0 0
"karl" 0 0 0 0 0 0 0 0 0 0 0.0637145587766805 0 0.0135153399107988 0 0 0 0.0220994475138122 0.266721378744358 0.0332468914156526 0.00944331649275225 0 0.012202066216546 0 0 0 0 0.00365804587189523 0 0 0 0 0 0 0
"melden" 0.0238208670795617 0.0015676684067786 0.00311545890709702 0 0 0.00491593746927539 0 0.00682578325862893 0 0.00500150045013504 0.0212381862588935 0 0.0202730098661981 0.00498082382826119 0.03797537025986 0.00469373386528984 0.0294659300184162 0 0 0.0188866329855045 0.00543271581463574 0 0.00536078052964512 0.0161075987597149 0 0 0.00731609174379047 0 0 0 0.0051413881748072 0 0 0
"nachricht" 0.0476417341591234 0 0.00623091781419403 0 0 0 0.0102474765588974 0.00455052217241928 0.00404514380486226 0 0 0 0 0.0448274144543507 0.0217002115770629 0.00469373386528984 0.00736648250460405 0 0.00664937828313053 0.0141649747391284 0 0.00406735540551533 0 0.00402689968992872 0 0 0.0219482752313714 0.00423818605636787 0 0 0 0.00565056882392828 0.00526260393642774 0
"poesie" 0 0 0 0 0 0 0 0.00455052217241928 0.00404514380486226 0 0 0 0 0 0 0 0 0.123102174805088 0.00664937828313053 0 0 0 0 0 0 0 0 0 0 0 0.0205655526992288 0.0508551194153545 0 0
"quelle" 0 0.0203796892881218 0 0 0 0.00983187493855078 0.00512373827944869 0.0159268276034675 0 0.00500150045013504 0 0 0 0.0149424714847836 0.00542505289426572 0 0.00736648250460405 0 0 0 0.00543271581463574 0 0 0 0.00734268301637418 0 0.00365804587189523 0.00423818605636787 0 0 0 0.013184660589166 0 0
"schicken" 0 0 0.00623091781419403 0 0 0.00983187493855078 0.00512373827944869 0.00227526108620964 0.00404514380486226 0.00500150045013504 0.0265477328236169 0.00595876534382076 0.0135153399107988 0.00498082382826119 0.0217002115770629 0.00938746773057968 0 0 0.0132987565662611 0.00944331649275225 0 0.00406735540551533 0.00536078052964512 0.0120806990697862 0 0.0141163184641446 0.00365804587189523 0 0 0 0.0205655526992288 0.00376704588261885 0.00526260393642774 0
"schließt" 0 0.0125413472542288 0 0 0.0463248919085855 0 0.00512373827944869 0.0113763054310482 0.00809028760972453 0.00500150045013504 0 0.00595876534382076 0.0135153399107988 0.00498082382826119 0 0 0.00736648250460405 0 0 0 0.0108654316292715 0.012202066216546 0.0107215610592902 0.00402689968992872 0.0146853660327484 0.0141163184641446 0 0 0 0 0 0.00376704588261885 0 0.0133511348464619
"schwebt" 0 0.0172443524745646 0 0 0 0.00491593746927539 0.0256186913972434 0.0136515665172579 0.0283160066340358 0 0 0 0 0 0 0 0.00736648250460405 0 0 0.00944331649275225 0.0108654316292715 0.0162694216220613 0 0 0 0 0 0 0 0 0 0.00376704588261885 0 0
"seelen" 0.0238208670795617 0.0031353368135572 0.00623091781419403 0 0 0.00491593746927539 0.00512373827944869 0.00227526108620964 0.00809028760972453 0.0200060018005402 0 0.00595876534382076 0 0.00498082382826119 0.00542505289426572 0.00469373386528984 0 0 0 0.0236082912318806 0.0162981474439072 0.00406735540551533 0.00536078052964512 0.0201344984496436 0.00734268301637418 0 0.00731609174379047 0.00423818605636787 0.00989217528934613 0.00614628149969269 0 0.00188352294130943 0 0
"sinkt" 0.0238208670795617 0.015676684067786 0 0 0 0 0 0.0113763054310482 0 0 0 0 0 0 0.0217002115770629 0.0187749354611594 0.0220994475138122 0 0 0 0.0217308632585429 0.00813471081103067 0 0 0 0 0 0.00847637211273575 0.00989217528934613 0 0 0.00941761470654713 0 0
"steigen" 0 0.0141090156610074 0.00311545890709702 0 0 0 0.00512373827944869 0.0113763054310482 0 0.00500150045013504 0 0 0 0.00498082382826119 0 0 0 0 0 0 0.00543271581463574 0.00813471081103067 0 0.00805379937985745 0.0110140245245613 0 0.00731609174379047 0.0169527442254715 0.00989217528934613 0.0122925629993854 0.0051413881748072 0.00941761470654713 0 0
"sylvester" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.204213776958709 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tiefen" 0 0.0031353368135572 0.00934637672129105 0 0 0.00491593746927539 0.0256186913972434 0.00910104434483857 0.00809028760972453 0.00500150045013504 0 0 0 0 0.00542505289426572 0 0 0 0 0.00472165824637613 0.0271635790731787 0.012202066216546 0.00536078052964512 0.00402689968992872 0.00734268301637418 0.0141163184641446 0.00731609174379047 0.00423818605636787 0.00989217528934613 0.00614628149969269 0 0.00188352294130943 0.00526260393642774 0.0133511348464619
"trat" 0 0.00940601044067159 0.00311545890709702 0 0 0.00491593746927539 0 0.00227526108620964 0.0242708628291736 0.00500150045013504 0 0.0119175306876415 0.00675766995539938 0.0149424714847836 0 0.00938746773057968 0.00736648250460405 0 0 0 0 0.0162694216220613 0.0107215610592902 0.00805379937985745 0.00367134150818709 0 0.00365804587189523 0.00847637211273575 0 0 0 0.00188352294130943 0.0105252078728555 0.0133511348464619
"übrig" 0 0.00627067362711439 0 0 0 0 0.0256186913972434 0.00455052217241928 0.00809028760972453 0.00500150045013504 0.00530954656472337 0.00595876534382076 0 0 0 0.00938746773057968 0 0.0410340582683627 0 0.0188866329855045 0.00543271581463574 0.00813471081103067 0 0.00805379937985745 0.00367134150818709 0 0.00731609174379047 0.00423818605636787 0.00989217528934613 0.00614628149969269 0.0154241645244216 0.00565056882392828 0 0
"ufer" 0 0.0031353368135572 0.00623091781419403 0 0 0 0.0102474765588974 0.0227526108620964 0.00809028760972453 0.0100030009002701 0 0 0 0.00996164765652239 0.0162751586827972 0.00469373386528984 0.0147329650092081 0 0 0.00944331649275225 0.00543271581463574 0 0 0.00402689968992872 0 0 0 0.0211909302818394 0 0 0 0.0075340917652377 0 0
"ventidius" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.222427168664894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"verbunden" 0.0238208670795617 0.00940601044067159 0.00311545890709702 0 0 0.00491593746927539 0.00512373827944869 0.00455052217241928 0.0121354314145868 0 0.0106190931294467 0.0178762960314623 0 0 0.03797537025986 0 0 0 0.0132987565662611 0 0 0 0.00536078052964512 0 0.00367134150818709 0.0141163184641446 0 0.00423818605636787 0.00989217528934613 0 0.0051413881748072 0.0113011376478566 0 0
"vollkommen" 0 0 0.00311545890709702 0 0 0.00491593746927539 0.00512373827944869 0.0136515665172579 0.0121354314145868 0 0 0.0178762960314623 0.0135153399107988 0 0.00542505289426572 0 0 0.0205170291341814 0.00664937828313053 0 0.00543271581463574 0.00406735540551533 0.00536078052964512 0.0161075987597149 0.00367134150818709 0 0 0 0 0.0122925629993854 0.0051413881748072 0.013184660589166 0.0157878118092832 0
"wunden" 0.0476417341591234 0.0172443524745646 0.0124618356283881 0.026816840976133 0 0 0 0.00227526108620964 0 0 0.0106190931294467 0 0.0202730098661981 0 0 0.00938746773057968 0 0 0 0 0.0162981474439072 0.00813471081103067 0 0.00402689968992872 0 0 0.00365804587189523 0 0.0494608764467306 0.00614628149969269 0.0051413881748072 0 0 0.0133511348464619
"zweck" 0.0238208670795617 0.0015676684067786 0 0.026816840976133 0 0 0.0307424296766921 0.00910104434483857 0.0161805752194491 0.0150045013504051 0.0106190931294467 0.00595876534382076 0 0 0.0108501057885314 0.00469373386528984 0.00736648250460405 0 0 0 0 0 0.0268039026482256 0 0.00734268301637418 0 0.0146321834875809 0.00423818605636787 0 0 0 0.00188352294130943 0.00526260393642774 0
"bank" 0 0.0015676684067786 0.00934637672129105 0 0 0 0 0.00227526108620964 0.00404514380486226 0 0.132738664118084 0.0119175306876415 0 0 0 0 0.0147329650092081 0 0 0 0 0 0 0 0 0 0 0.00423818605636787 0 0 0 0.0075340917652377 0 0
"bedenken" 0 0 0.00311545890709702 0 0.0308832612723904 0.0442434372234785 0.0102474765588974 0 0.0121354314145868 0.00500150045013504 0.00530954656472337 0 0 0 0 0 0 0 0.00664937828313053 0.00472165824637613 0 0.00406735540551533 0.0214431221185805 0.0120806990697862 0.00734268301637418 0.0141163184641446 0.0182902293594762 0 0 0.0122925629993854 0 0 0.00526260393642774 0
"bißchen" 0 0 0.0186927534425821 0 0.0463248919085855 0 0 0.00682578325862893 0 0 0 0.0119175306876415 0 0 0 0 0 0 0.0199481348493916 0.00944331649275225 0 0 0 0.0161075987597149 0 0 0 0 0 0.0122925629993854 0.0154241645244216 0.0226022752957131 0 0
"blicken" 0 0.00783834203389299 0.00311545890709702 0 0 0 0.0102474765588974 0.0136515665172579 0.00404514380486226 0.0100030009002701 0 0.023835061375283 0 0.00996164765652239 0 0.00938746773057968 0 0 0 0.00944331649275225 0.00543271581463574 0.00406735540551533 0.00536078052964512 0.00402689968992872 0.00734268301637418 0 0 0 0.0296765258680384 0 0.0051413881748072 0.00376704588261885 0 0.0133511348464619
"blitz" 0 0.0109736788474502 0.00623091781419403 0 0 0 0.00512373827944869 0.0136515665172579 0 0 0 0.0119175306876415 0.0270306798215975 0 0.0108501057885314 0.0140812015958695 0.0147329650092081 0 0 0 0.00543271581463574 0 0.00536078052964512 0 0.00367134150818709 0.0282326369282891 0.00365804587189523 0 0 0 0.0205655526992288 0 0.00526260393642774 0
"blutge" 0 0.023515026101679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0217308632585429 0.0203367770275767 0.00536078052964512 0 0.040384756590058 0 0.00731609174379047 0.00847637211273575 0 0 0 0 0 0
"domaslaus" 0 0.0627067362711439 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"edeln" 0.0238208670795617 0 0 0 0 0.00491593746927539 0 0 0.0121354314145868 0 0 0 0 0 0 0 0 0 0 0 0.0162981474439072 0.0325388432441227 0.0107215610592902 0.00402689968992872 0.0220280490491226 0 0.0109741376156857 0.0508582326764145 0 0 0 0 0 0
"edles" 0 0.0109736788474502 0.00311545890709702 0.053633681952266 0 0 0.0307424296766921 0.00682578325862893 0 0 0 0.00595876534382076 0 0 0 0 0 0 0.00664937828313053 0 0.00543271581463574 0.0203367770275767 0.00536078052964512 0.00402689968992872 0.0110140245245613 0 0.00731609174379047 0.0127145581691036 0 0 0.0051413881748072 0.00376704588261885 0 0
"enden" 0 0.0015676684067786 0 0 0 0 0 0.00682578325862893 0.00809028760972453 0 0 0 0.00675766995539938 0.00498082382826119 0.00542505289426572 0.00938746773057968 0.00736648250460405 0 0 0 0.00543271581463574 0.012202066216546 0.0107215610592902 0 0.0146853660327484 0.0141163184641446 0.0365804587189523 0.00847637211273575 0.00989217528934613 0.0122925629993854 0 0.00376704588261885 0 0
"entdecken" 0 0.0015676684067786 0.00311545890709702 0 0.0154416306361952 0.0147478124078262 0.0153712148383461 0.00682578325862893 0.0121354314145868 0.00500150045013504 0 0 0.00675766995539938 0.00996164765652239 0.0162751586827972 0 0.00736648250460405 0 0.0132987565662611 0.00944331649275225 0 0.00406735540551533 0 0.00805379937985745 0 0 0.00365804587189523 0 0 0.0122925629993854 0.0102827763496144 0.00565056882392828 0 0.0267022696929239
"ewigen" 0 0.00470300522033579 0.00311545890709702 0 0 0 0.0153712148383461 0.0273031330345157 0 0.00500150045013504 0.00530954656472337 0 0.00675766995539938 0 0 0.0187749354611594 0 0.0410340582683627 0 0 0.0217308632585429 0 0 0.0161075987597149 0.00367134150818709 0 0 0 0.00989217528934613 0 0 0.00188352294130943 0.00526260393642774 0
"falle" 0.0238208670795617 0.00627067362711439 0.00311545890709702 0.026816840976133 0 0.00491593746927539 0 0.00455052217241928 0.0161805752194491 0.00500150045013504 0 0.0178762960314623 0 0.00498082382826119 0.00542505289426572 0.00469373386528984 0.0147329650092081 0 0.00664937828313053 0 0.0162981474439072 0.00813471081103067 0 0.0120806990697862 0 0.0141163184641446 0.00731609174379047 0.00423818605636787 0 0 0 0.00376704588261885 0.0105252078728555 0
"freue" 0 0 0.0280391301638731 0 0 0.0147478124078262 0.0102474765588974 0.00455052217241928 0.0161805752194491 0 0.00530954656472337 0 0.00675766995539938 0 0 0 0 0.0615510874025441 0.00664937828313053 0.0141649747391284 0.0108654316292715 0 0 0 0 0 0 0 0.00989217528934613 0.00614628149969269 0.0102827763496144 0.00376704588261885 0.0157878118092832 0
"freuen" 0 0 0.00623091781419403 0 0.0154416306361952 0.00491593746927539 0.00512373827944869 0.00682578325862893 0.00809028760972453 0 0.0212381862588935 0 0 0.00498082382826119 0 0 0 0.0410340582683627 0.0132987565662611 0.0188866329855045 0.00543271581463574 0 0 0 0.00367134150818709 0.0141163184641446 0.00731609174379047 0.00423818605636787 0.0197843505786923 0 0 0.0113011376478566 0.0157878118092832 0
"friede" 0 0.00470300522033579 0 0.026816840976133 0 0 0.0102474765588974 0.00227526108620964 0.0121354314145868 0.00500150045013504 0.00530954656472337 0 0 0 0 0 0 0 0 0.00472165824637613 0.0271635790731787 0.024404132433092 0.0160823415889353 0.00402689968992872 0.0110140245245613 0.0423489553924337 0.00731609174379047 0.00847637211273575 0 0 0.0051413881748072 0.00188352294130943 0 0
"gehalten" 0.0476417341591234 0.0031353368135572 0 0 0 0.00983187493855078 0 0.00455052217241928 0 0.0100030009002701 0.0212381862588935 0 0.00675766995539938 0 0.00542505289426572 0 0.00736648250460405 0 0.0199481348493916 0 0 0 0.00536078052964512 0.00402689968992872 0.00367134150818709 0 0.0146321834875809 0.0127145581691036 0 0.00614628149969269 0.0102827763496144 0.0075340917652377 0.0105252078728555 0.0133511348464619
"gelten" 0 0.0015676684067786 0.00311545890709702 0 0 0 0.0102474765588974 0.0136515665172579 0.0161805752194491 0.00500150045013504 0 0.00595876534382076 0 0 0 0.00469373386528984 0.0147329650092081 0 0 0.00472165824637613 0.00543271581463574 0 0.00536078052964512 0.00805379937985745 0 0.0282326369282891 0.0109741376156857 0.0127145581691036 0.00989217528934613 0 0.0154241645244216 0.0075340917652377 0 0
"geschah" 0 0.0015676684067786 0 0 0 0.00983187493855078 0.00512373827944869 0.0182020886896771 0.0161805752194491 0 0.00530954656472337 0 0.0135153399107988 0.00996164765652239 0 0 0.00736648250460405 0 0.0132987565662611 0 0.0217308632585429 0 0 0 0.0146853660327484 0 0.00365804587189523 0.00847637211273575 0.00989217528934613 0 0 0.00188352294130943 0.0105252078728555 0.0133511348464619
