"","token","cat","lemma","pos","category","funct","case","pers","num","gender","tense","mode"
"12248","Sie","PRO.Pers.Subst.3.Nom.Pl.*","sie-p","PRO","Pers","Subst","Nom","3","Pl","0","0","0"
"12249","können","VFIN.Mod.3.Pl.Pres.Ind","können-v","VFIN","Mod","0","0","3","Pl","0","Pres","Ind"
"12250","nicht","PART.Neg","nicht-x","PART","Neg","0","0","0","0","0","0","0"
"12251","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12252","?","SYM.Pun.Sent","?-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12253","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12254","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12255","Nein","PART.Ans","nein-x","PART","Ans","0","0","0","0","0","0","0"
"12256","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12257",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"12258","mein","PRO.Poss.Attr.Nom.Sg.Masc","meine-p","PRO","Poss","Attr","Nom","0","Sg","Masc","0","0"
"12259","Herr","N.Reg.Nom.Sg.Masc","Herr-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"12260","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12261",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"12262","nein","PART.Ans","nein-x","PART","Ans","0","0","0","0","0","0","0"
"12263","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12264",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12265","–","CARD","[number]-m","CARD","0","0","0","0","0","0","0","0"
"12266","Und","CONJ.Coord","und-c","CONJ","Coord","0","0","0","0","0","0","0"
"12267","ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"12268","hoffe","VFIN.Full.1.Sg.Pres.Ind","hoffen-v","VFIN","Full","0","0","1","Sg","0","Pres","Ind"
"12269","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12270",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"12271","daß","CONJ.SubFin","dass-c","CONJ","SubFin","0","0","0","0","0","0","0"
"12272","der","ART.Def.Nom.Sg.Masc","die-x","ART","Def","0","Nom","0","Sg","Masc","0","0"
"12273","Prinz","N.Reg.Nom.Sg.Masc","Prinz-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"12274","selbst","ADV","selbst-a","ADV","0","0","0","0","0","0","0","0"
"12275","meine","PRO.Poss.Attr.Nom.Sg.Fem","meine-p","PRO","Poss","Attr","Nom","0","Sg","Fem","0","0"
"12276","Entschuldigung","N.Reg.Nom.Sg.Fem","Entschuldigung-n","N","Reg","0","Nom","0","Sg","Fem","0","0"
"12277","wird","VFIN.Aux.3.Sg.Pres.Ind","werden-v","VFIN","Aux","0","0","3","Sg","0","Pres","Ind"
"12278","gelten","VINF.Full","gelten-v","VINF","Full","0","0","0","0","0","0","0"
"12279","lassen","VINF.Full","lassen-v","VINF","Full","0","0","0","0","0","0","0"
"12280","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12281",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12282","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12283","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12284","Die","PRO.Dem.Subst.Acc.*.*","die-p","PRO","Dem","Subst","Acc","0","0","0","0","0"
"12285","bin","VFIN.Aux.1.Sg.Pres.Ind","sein-v","VFIN","Aux","0","0","1","Sg","0","Pres","Ind"
"12286","ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"12287","begierig","ADJD.Pos","begierig-j","ADJD","Pos","0","0","0","0","0","0","0"
"12288","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12289",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"12290","zu","PART.Zu","zu-x","PART","Zu","0","0","0","0","0","0","0"
"12291","hören","VINF.Full","hören-v","VINF","Full","0","0","0","0","0","0","0"
"12292","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12293",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12294","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12295","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12296","O","N.Name.Nom.Sg.*","O-n","N","Name","0","Nom","0","Sg","0","0","0"
"12297","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12298",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"12299","eine","ART.Indef.Acc.Sg.Fem","eine-x","ART","Indef","0","Acc","0","Sg","Fem","0","0"
"12300","Kleinigkeit","N.Reg.Acc.Sg.Fem","Kleinigkeit-n","N","Reg","0","Acc","0","Sg","Fem","0","0"
"12301","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12302","!","SYM.Pun.Sent","!-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12303","–","N.Name.*.*.*","–-n","N","Name","0","0","0","0","0","0","0"
"12304","Sehen","VFIN.Full.3.Pl.Pres.Ind","sehen-v","VFIN","Full","0","0","3","Pl","0","Pres","Ind"
"12305","Sie","PRO.Pers.Subst.3.Nom.Pl.*","sie-p","PRO","Pers","Subst","Nom","3","Pl","0","0","0"
"12306","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12307",";","SYM.Pun.Sent",";-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12308","ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"12309","soll","VFIN.Mod.1.Sg.Pres.Ind","sollen-v","VFIN","Mod","0","0","1","Sg","0","Pres","Ind"
"12310","noch","ADV","noch-a","ADV","0","0","0","0","0","0","0","0"
"12311","heut","VFIN.Full.2.Pl.Pres.Ind","heuen-v","VFIN","Full","0","0","2","Pl","0","Pres","Ind"
"12312","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12313","'","SYM.Quot.Right","'-x","SYM","0","Right","0","0","0","0","0","0"
"12314","eine","ART.Indef.Acc.Sg.Fem","eine-x","ART","Indef","0","Acc","0","Sg","Fem","0","0"
"12315","Frau","N.Reg.Acc.Sg.Fem","Frau-n","N","Reg","0","Acc","0","Sg","Fem","0","0"
"12316","nehmen","VFIN.Full.3.Pl.Pres.Ind","nehmen-v","VFIN","Full","0","0","3","Pl","0","Pres","Ind"
"12317","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12318",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12319","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12320","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12321","Nun","ADV","nun-a","ADV","0","0","0","0","0","0","0","0"
"12322","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12323","?","SYM.Pun.Sent","?-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12324","und","CONJ.Coord","und-c","CONJ","Coord","0","0","0","0","0","0","0"
"12325","dann","ADV","dann-a","ADV","0","0","0","0","0","0","0","0"
"12326","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12327","?","SYM.Pun.Sent","?-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12328","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12329","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12330","Und","CONJ.Coord","und-c","CONJ","Coord","0","0","0","0","0","0","0"
"12331","dann","ADV","dann-a","ADV","0","0","0","0","0","0","0","0"
"12332","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12333","?","SYM.Pun.Sent","?-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12334","–","N.Reg.Nom.Sg.Masc","–-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"12335","und","CONJ.Coord","und-c","CONJ","Coord","0","0","0","0","0","0","0"
"12336","dann","ADV","dann-a","ADV","0","0","0","0","0","0","0","0"
"12337","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12338","?","SYM.Pun.Sent","?-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12339","–","CARD","[number]-m","CARD","0","0","0","0","0","0","0","0"
"12340","Ihre","PRO.Poss.Attr.Nom.Sg.Fem","ihre-p","PRO","Poss","Attr","Nom","0","Sg","Fem","0","0"
"12341","Frage","N.Reg.Nom.Sg.Fem","Frage-n","N","Reg","0","Nom","0","Sg","Fem","0","0"
"12342","ist","VFIN.Aux.3.Sg.Pres.Ind","sein-v","VFIN","Aux","0","0","3","Sg","0","Pres","Ind"
"12343","auch","ADV","auch-a","ADV","0","0","0","0","0","0","0","0"
"12344","verzweifelt","ADJD.Pos","verzweifelt-j","ADJD","Pos","0","0","0","0","0","0","0"
"12345","naiv","ADJD.Pos","naiv-j","ADJD","Pos","0","0","0","0","0","0","0"
"12346","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12347",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12348","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12349","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12350","Man","PRO.Indef.Subst.Nom.Sg.*","man-p","PRO","Indef","Subst","Nom","0","Sg","0","0","0"
"12351","hat","VFIN.Aux.3.Sg.Pres.Ind","haben-v","VFIN","Aux","0","0","3","Sg","0","Pres","Ind"
"12352","Exempel","N.Reg.Acc.Sg.Neut","Exempel-n","N","Reg","0","Acc","0","Sg","Neut","0","0"
"12353","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12354",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"12355","Herr","N.Reg.Nom.Sg.Masc","Herr-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"12356","Graf","N.Name.Nom.Sg.Masc","Graf-n","N","Name","0","Nom","0","Sg","Masc","0","0"
"12357","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12358",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"12359","daß","CONJ.SubFin","dass-c","CONJ","SubFin","0","0","0","0","0","0","0"
"12360","sich","PRO.Refl.Subst.3.Acc.Sg.*","sie-p","PRO","Refl","Subst","Acc","3","Sg","0","0","0"
"12361","Hochzeiten","N.Reg.Nom.Pl.Fem","Hochzeit-n","N","Reg","0","Nom","0","Pl","Fem","0","0"
"12362","aufschieben","VINF.Full","aufschieben-v","VINF","Full","0","0","0","0","0","0","0"
"12363","lassen","VFIN.Full.3.Pl.Pres.Ind","lassen-v","VFIN","Full","0","0","3","Pl","0","Pres","Ind"
"12364","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12365",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12366","–","CARD","[number]-m","CARD","0","0","0","0","0","0","0","0"
"12367","Ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"12368","glaube","VFIN.Full.1.Sg.Pres.Ind","glauben-v","VFIN","Full","0","0","1","Sg","0","Pres","Ind"
"12369","freilich","ADV","freilich-a","ADV","0","0","0","0","0","0","0","0"
"12370","nicht","PART.Neg","nicht-x","PART","Neg","0","0","0","0","0","0","0"
"12371","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12372",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"12373","daß","CONJ.SubFin","dass-c","CONJ","SubFin","0","0","0","0","0","0","0"
"12374","der","ART.Def.Dat.Sg.Fem","die-x","ART","Def","0","Dat","0","Sg","Fem","0","0"
"12375","Braut","N.Reg.Dat.Sg.Fem","Braut-n","N","Reg","0","Dat","0","Sg","Fem","0","0"
"12376","oder","CONJ.Coord","oder-c","CONJ","Coord","0","0","0","0","0","0","0"
"12377","dem","ART.Def.Dat.Sg.Masc","die-x","ART","Def","0","Dat","0","Sg","Masc","0","0"
"12378","Bräutigam","N.Reg.Dat.Sg.Masc","Bräutigam-n","N","Reg","0","Dat","0","Sg","Masc","0","0"
"12379","immer","ADV","immer-a","ADV","0","0","0","0","0","0","0","0"
"12380","damit","PROADV.Dem","damit-x","PROADV","Dem","0","0","0","0","0","0","0"
"12381","gedient","VPP.Full.Psp","dienen-v","VPP","Full","Psp","0","0","0","0","0","0"
"12382","ist","VFIN.Aux.3.Sg.Pres.Ind","sein-v","VFIN","Aux","0","0","3","Sg","0","Pres","Ind"
"12383","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12384",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12385","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12386","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12387","Die","ART.Def.Nom.Sg.Fem","die-x","ART","Def","0","Nom","0","Sg","Fem","0","0"
"12388","Sache","N.Reg.Nom.Sg.Fem","Sache-n","N","Reg","0","Nom","0","Sg","Fem","0","0"
"12389","mag","VFIN.Mod.3.Sg.Pres.Ind","mögen-v","VFIN","Mod","0","0","3","Sg","0","Pres","Ind"
"12390","ihr","PRO.Poss.Attr.Acc.Sg.Neut","ihre-p","PRO","Poss","Attr","Acc","0","Sg","Neut","0","0"
"12391","Unangenehmes","N.Reg.Acc.Sg.Neut","Unangenehme-n","N","Reg","0","Acc","0","Sg","Neut","0","0"
"12392","haben","VINF.Aux","haben-v","VINF","Aux","0","0","0","0","0","0","0"
"12393","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12394",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12395","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12396","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12397","Aber","CONJ.Coord","aber-c","CONJ","Coord","0","0","0","0","0","0","0"
"12398","doch","ADV","doch-a","ADV","0","0","0","0","0","0","0","0"
"12399","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12400",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"12401","dächt","VFIN.Full.3.Sg.Pres.Ind","dächt-v","VFIN","Full","0","0","3","Sg","0","Pres","Ind"
"12402","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12403","'","SYM.Quot.Right","'-x","SYM","0","Right","0","0","0","0","0","0"
"12404","ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"12405","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12406",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"12407","der","ART.Def.Nom.Sg.Masc","die-x","ART","Def","0","Nom","0","Sg","Masc","0","0"
"12408","Befehl","N.Reg.Nom.Sg.Masc","Befehl-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"12409","des","ART.Def.Gen.Sg.Masc","die-x","ART","Gen","0","Gen","0","Sg","Masc","0","0"
"12410","Herrn","N.Reg.Gen.Sg.Masc","Herr-n","N","Gen","0","Gen","0","Sg","Masc","0","0"
"12411","–","CARD","[number]-m","CARD","0","0","0","0","0","0","0","0"
"12412","Der","ART.Def.Nom.Sg.Masc","die-x","ART","Def","0","Nom","0","Sg","Masc","0","0"
"12413","Befehl","N.Reg.Nom.Sg.Masc","Befehl-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"12414","des","ART.Def.Gen.Sg.Masc","die-x","ART","Gen","0","Gen","0","Sg","Masc","0","0"
"12415","Herrn","N.Reg.Gen.Sg.Masc","Herr-n","N","Gen","0","Gen","0","Sg","Masc","0","0"
"12416","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12417","?","SYM.Pun.Sent","?-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12418","–","N.Reg.Nom.Sg.Masc","–-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"12419","des","ART.Def.Gen.Sg.Masc","die-x","ART","Gen","0","Gen","0","Sg","Masc","0","0"
"12420","Herrn","N.Reg.Gen.Sg.Masc","Herr-n","N","Gen","0","Gen","0","Sg","Masc","0","0"
"12421","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12422","?","SYM.Pun.Sent","?-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12423","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12424","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12425","Ein","ART.Indef.Nom.Sg.Masc","eine-x","ART","Indef","0","Nom","0","Sg","Masc","0","0"
"12426","Herr","N.Reg.Nom.Sg.Masc","Herr-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"12427","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12428",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"12429","den","PRO.Rel.Subst.Acc.Sg.Masc","die-p","PRO","Rel","Subst","Acc","0","Sg","Masc","0","0"
"12430","man","PRO.Indef.Subst.Nom.Sg.*","man-p","PRO","Indef","Subst","Nom","0","Sg","0","0","0"
"12431","sich","PRO.Refl.Subst.3.Acc.Sg.*","sie-p","PRO","Refl","Subst","Acc","3","Sg","0","0","0"
"12432","selber","ADV","selber-a","ADV","0","0","0","0","0","0","0","0"
"12433","wählt","VFIN.Full.3.Sg.Pres.Ind","wählen-v","VFIN","Full","0","0","3","Sg","0","Pres","Ind"
"12434","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12435",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"12436","ist","VFIN.Aux.3.Sg.Pres.Ind","sein-v","VFIN","Aux","0","0","3","Sg","0","Pres","Ind"
"12437","unser","PRO.Poss.Attr.Nom.Sg.Masc","unsre-p","PRO","Poss","Attr","Nom","0","Sg","Masc","0","0"
"12438","Herr","N.Reg.Nom.Sg.Masc","Herr-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"12439","so","ADV","so-a","ADV","0","0","0","0","0","0","0","0"
"12440","eigentlich","ADV","eigentlich-a","ADV","0","0","0","0","0","0","0","0"
"12441","nicht","PART.Neg","nicht-x","PART","Neg","0","0","0","0","0","0","0"
"12442","–","ADJD.Pos","–-j","ADJD","Pos","0","0","0","0","0","0","0"
"12443","Ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"12444","gebe","VFIN.Full.1.Sg.Pres.Ind","geben-v","VFIN","Full","0","0","1","Sg","0","Pres","Ind"
"12445","zu","PART.Verb","zu-x","PART","Verb","0","0","0","0","0","0","0"
"12446","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12447",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"12448","daß","CONJ.SubFin","dass-c","CONJ","SubFin","0","0","0","0","0","0","0"
"12449","Sie","PRO.Pers.Subst.3.Nom.Sg.Fem","sie-p","PRO","Pers","Subst","Nom","3","Sg","Fem","0","0"
"12450","dem","ART.Def.Dat.Sg.Masc","die-x","ART","Def","0","Dat","0","Sg","Masc","0","0"
"12451","Prinzen","N.Reg.Dat.Sg.Masc","Prinz-n","N","Reg","0","Dat","0","Sg","Masc","0","0"
"12452","unbedingtern","ADJD.Pos","unbedingtern-j","ADJD","Pos","0","0","0","0","0","0","0"
"12453","Gehorsam","ADJD.Pos","gehorsam-j","ADJD","Pos","0","0","0","0","0","0","0"
"12454","schuldig","ADJD.Pos","schuldig-j","ADJD","Pos","0","0","0","0","0","0","0"
"12455","wären","VFIN.Aux.3.Pl.Past.Subj","sein-v","VFIN","Aux","0","0","3","Pl","0","Past","Subj"
"12456","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12457",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12458","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12459","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12460","Aber","CONJ.Coord","aber-c","CONJ","Coord","0","0","0","0","0","0","0"
"12461","nicht","PART.Neg","nicht-x","PART","Neg","0","0","0","0","0","0","0"
"12462","ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"12463","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12464",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12465","–","CARD","[number]-m","CARD","0","0","0","0","0","0","0","0"
"12466","Ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"12467","kam","VFIN.Full.1.Sg.Past.Ind","kommen-v","VFIN","Full","0","0","1","Sg","0","Past","Ind"
"12468","an","APPR","an-i","APPR","0","0","0","0","0","0","0","0"
"12469","seinen","PRO.Poss.Attr.Acc.Sg.Masc","seine-p","PRO","Poss","Attr","Acc","0","Sg","Masc","0","0"
"12470","Hof","N.Reg.Acc.Sg.Masc","Hof-n","N","Reg","0","Acc","0","Sg","Masc","0","0"
"12471","als","CONJ.Comp","als-c","CONJ","Comp","0","0","0","0","0","0","0"
"12472","ein","ART.Indef.Nom.Sg.Masc","eine-x","ART","Indef","0","Nom","0","Sg","Masc","0","0"
"12473","Freiwilliger","N.Reg.Nom.Sg.Masc","Freiwillige-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"12474","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12475",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12476","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12477","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12478","Ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"12479","wollte","VFIN.Mod.1.Sg.Past.Ind","wollen-v","VFIN","Mod","0","0","1","Sg","0","Past","Ind"
"12480","die","ART.Def.Acc.Sg.Fem","die-x","ART","Def","0","Acc","0","Sg","Fem","0","0"
"12481","Ehre","N.Reg.Acc.Sg.Fem","Ehre-n","N","Reg","0","Acc","0","Sg","Fem","0","0"
"12482","haben","VINF.Aux","haben-v","VINF","Aux","0","0","0","0","0","0","0"
"12483","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12484",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"12485","ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","sie-p","PRO","Pers","Subst","Dat","3","Sg","Masc","0","0"
"12486","zu","PART.Zu","zu-x","PART","Zu","0","0","0","0","0","0","0"
"12487","dienen","VINF.Full","dienen-v","VINF","Full","0","0","0","0","0","0","0"
"12488","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12489",";","SYM.Pun.Sent",";-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12490","aber","CONJ.Coord","aber-c","CONJ","Coord","0","0","0","0","0","0","0"
"12491","nicht","PART.Neg","nicht-x","PART","Neg","0","0","0","0","0","0","0"
"12492","sein","PRO.Poss.Attr.Nom.Sg.Masc","seine-p","PRO","Poss","Attr","Nom","0","Sg","Masc","0","0"
"12493","Sklave","N.Reg.Nom.Sg.Masc","Sklave-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"12494","werden","VINF.Aux","werden-v","VINF","Aux","0","0","0","0","0","0","0"
"12495","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12496",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12497","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12498","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12499","Ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"12500","bin","VFIN.Aux.1.Sg.Pres.Ind","sein-v","VFIN","Aux","0","0","1","Sg","0","Pres","Ind"
"12501","der","ART.Def.Nom.Sg.Masc","die-x","ART","Def","0","Nom","0","Sg","Masc","0","0"
"12502","Vasall","N.Reg.Nom.Sg.Masc","Vasall-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"12503","eines","ART.Indef.Gen.Sg.Masc","eine-x","ART","Gen","0","Gen","0","Sg","Masc","0","0"
"12504","größern","ADJD.Pos","größern-j","ADJD","Pos","0","0","0","0","0","0","0"
"12505","Herrn","N.Reg.Gen.Sg.Masc","Herr-n","N","Gen","0","Gen","0","Sg","Masc","0","0"
"12506","–","N.Name.Nom.Sg.*","–-n","N","Name","0","Nom","0","Sg","0","0","0"
"12507","Größer","ADJD.Comp","groß-j","ADJD","Comp","0","0","0","0","0","0","0"
"12508","oder","CONJ.Coord","oder-c","CONJ","Coord","0","0","0","0","0","0","0"
"12509","kleiner","ADJD.Comp","klein-j","ADJD","Comp","0","0","0","0","0","0","0"
"12510","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12511",":","SYM.Pun.Colon",":-x","SYM","Pun","0","0","0","0","0","0","0"
"12512","Herr","N.Reg.Nom.Sg.Masc","Herr-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"12513","ist","VFIN.Aux.3.Sg.Pres.Ind","sein-v","VFIN","Aux","0","0","3","Sg","0","Pres","Ind"
"12514","Herr","N.Reg.Nom.Sg.Masc","Herr-n","N","Reg","0","Nom","0","Sg","Masc","0","0"
"12515","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12516",".","SYM.Pun.Sent",".-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12517","</s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12518","<s>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12519","Daß","CONJ.SubFin","dass-c","CONJ","SubFin","0","0","0","0","0","0","0"
"12520","ich","PRO.Pers.Subst.1.Nom.Sg.*","sie-p","PRO","Pers","Subst","Nom","1","Sg","0","0","0"
"12521","mit","APPR","mit-i","APPR","0","0","0","0","0","0","0","0"
"12522","Ihnen","PRO.Pers.Subst.3.Dat.Pl.*","sie-p","PRO","Pers","Subst","Dat","3","Pl","0","0","0"
"12523","darüber","PROADV.Dem","darüber-x","PROADV","Dem","0","0","0","0","0","0","0"
"12524","stritte","VFIN.Full.1.Sg.Past.Subj","streiten-v","VFIN","Full","0","0","1","Sg","0","Past","Subj"
"12525","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12526","!","SYM.Pun.Sent","!-x","SYM","Pun","Sent","0","0","0","0","0","0"
"12527","–","N.Name.Dat.Sg.*","–-n","N","Name","0","Dat","0","Sg","0","0","0"
"12528","Genug","ADV","genug-a","ADV","0","0","0","0","0","0","0","0"
"12529","<g/>",NA,NA,NA,"0","0","0","0","0","0","0","0"
"12530",",","SYM.Pun.Comma",",-x","SYM","Pun","Comma","0","0","0","0","0","0"
"12531","sagen","VFIN.Full.3.Pl.Pres.Ind","sagen-v","VFIN","Full","0","0","3","Pl","0","Pres","Ind"
"12532","Sie","PRO.Pers.Subst.3.Nom.Pl.*","sie-p","PRO","Pers","Subst","Nom","3","Pl","0","0","0"
