"","token","tag","pos","category","funct","case","pers","num","gender","tense","mode"
"3846","tödte","VFIN.Full.1.Sg.Past.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Past","Ind"
"3847","mich","PRO.Refl.Subst.1.Acc.Sg.*","PRO","Refl","Subst","Acc","1","Sg",NA,NA,NA
"3848",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3849","nihm","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"3850","mich","PRO.Refl.Subst.1.Acc.Sg.*","PRO","Refl","Subst","Acc","1","Sg",NA,NA,NA
"3851","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"3852","gefangen","PART.Verb","PART","Verb",NA,NA,NA,NA,NA,NA,NA
"3853",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3854","Und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"3855","wenn","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"3856","ihr","PRO.Pers.Subst.2.Nom.Pl.*","PRO","Pers","Subst","Nom","2","Pl",NA,NA,NA
"3857","alle","PRO.Indef.Attr.-.Acc.Pl.Neut","PRO","Indef","Attr","Acc",NA,"Pl","Neut",NA,NA
"3858","Stratos","N.Reg.Acc.Pl.Neut","N","Reg",NA,"Acc",NA,"Pl","Neut",NA,NA
"3859","wäret","VFIN.Aux.2.Pl.Past.Subj","VFIN","Aux",NA,NA,"2","Pl",NA,"Past","Subj"
"3860",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3861","doch","CONJ.Coord.Doch","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"3862","will","VFIN.Mod.1.Sg.Pres.Ind","VFIN","Mod",NA,NA,"1","Sg",NA,"Pres","Ind"
"3863","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"3864","mich","PRO.Refl.Subst.1.Acc.Sg.*","PRO","Refl","Subst","Acc","1","Sg",NA,NA,NA
"3865","gegen","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"3866","euch","PRO.Pers.Subst.2.Acc.Pl.*","PRO","Pers","Subst","Acc","2","Pl",NA,NA,NA
"3867","alle","PRO.Indef.Subst.-.Acc.Pl.*","PRO","Indef","Subst","Acc",NA,"Pl",NA,NA,NA
"3868",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3869","gegen","APPR.Acc","APPR",NA,NA,"Acc",NA,NA,NA,NA,NA
"3870","eine","ART.Indef.Acc.Sg.Fem","ART","Indef",NA,"Acc",NA,"Sg","Fem",NA,NA
"3871","Welt","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"3872","will","VFIN.Mod.1.Sg.Pres.Ind","VFIN","Mod",NA,NA,"1","Sg",NA,"Pres","Ind"
"3873","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"3874","mich","PRO.Refl.Subst.1.Acc.Sg.*","PRO","Refl","Subst","Acc","1","Sg",NA,NA,NA
"3875","wehren","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"3876",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3877","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"3878","–","N.Name.*.*.*","N","Name",NA,NA,NA,NA,NA,NA,NA
"3879","Thut","N.Name.Nom.Sg.Neut","N","Name",NA,"Nom",NA,"Sg","Neut",NA,NA
"3880","euer","PRO.Poss.Attr.-.Acc.Sg.Neut","PRO","Poss","Attr","Acc",NA,"Sg","Neut",NA,NA
"3881","bestes","ADJA.Sup.Acc.Sg.Neut","ADJA","Sup",NA,"Acc",NA,"Sg","Neut",NA,NA
"3882",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3883","Feinde","N.Reg.Acc.Pl.Masc","N","Reg",NA,"Acc",NA,"Pl","Masc",NA,NA
"3884","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3885","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"3886","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"3887","Aber","CONJ.Coord.Aber","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"3888",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3889","ihr","PRO.Pers.Subst.2.Nom.Pl.*","PRO","Pers","Subst","Nom","2","Pl",NA,NA,NA
"3890","wollt","VFIN.Mod.2.Pl.Pres.Ind","VFIN","Mod",NA,NA,"2","Pl",NA,"Pres","Ind"
"3891","mich","PRO.Pers.Subst.1.Acc.Sg.*","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"3892","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"3893","tödten","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"3894",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3895","ihr","PRO.Pers.Subst.2.Nom.Pl.*","PRO","Pers","Subst","Nom","2","Pl",NA,NA,NA
"3896","wollt","VFIN.Mod.2.Pl.Pres.Ind","VFIN","Mod",NA,NA,"2","Pl",NA,"Pres","Ind"
"3897","mich","PRO.Pers.Subst.1.Acc.Sg.*","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"3898","lebendig","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"3899","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3900","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"3901","lache","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"3902","nur","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3903",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3904","mich","PRO.Pers.Subst.1.Acc.Sg.*","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"3905","lebendig","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"3906","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3907","Ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"3908","lache","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"3909","nur","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3910",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3911","Mich","PRO.Pers.Subst.1.Acc.Sg.*","PRO","Pers","Subst","Acc","1","Sg",NA,NA,NA
"3912","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3913","Eher","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3914","will","VFIN.Mod.1.Sg.Pres.Ind","VFIN","Mod",NA,NA,"1","Sg",NA,"Pres","Ind"
"3915","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"3916","dieses","PRO.Dem.Attr.-.Acc.Sg.Neut","PRO","Dem","Attr","Acc",NA,"Sg","Neut",NA,NA
"3917","mein","PRO.Poss.Attr.-.Acc.Sg.Neut","PRO","Poss","Attr","Acc",NA,"Sg","Neut",NA,NA
"3918","Schwert","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"3919",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3920","will","VFIN.Mod.1.Sg.Pres.Ind","VFIN","Mod",NA,NA,"1","Sg",NA,"Pres","Ind"
"3921","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"3922","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"3923","46","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"3924","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"3925","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"3926","–","N.Reg.*.*.Neut","N","Reg",NA,NA,NA,NA,"Neut",NA,NA
"3927","–","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"3928","in","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"3929","diese","PRO.Dem.Attr.-.Acc.Pl.Fem","PRO","Dem","Attr","Acc",NA,"Pl","Fem",NA,NA
"3930","meine","PRO.Poss.Attr.-.Acc.Sg.Fem","PRO","Poss","Attr","Acc",NA,"Sg","Fem",NA,NA
"3931","Brust","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"3932","–","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"3933","–","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"3934","–","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"3935","eher","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3936","–","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"3937","–","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"3938","–","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"3939","Ehe","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"3940","wir","PRO.Pers.Subst.1.Nom.Pl.*","PRO","Pers","Subst","Nom","1","Pl",NA,NA,NA
"3941","uns","PRO.Refl.Subst.1.Acc.Pl.*","PRO","Refl","Subst","Acc","1","Pl",NA,NA,NA
"3942","dessen","PRO.Dem.Subst.-.Gen.Sg.*","PRO","Gen","Subst","Gen",NA,"Sg",NA,NA,NA
"3943","versahen","VFIN.Full.1.Pl.Past.Ind","VFIN","Full",NA,NA,"1","Pl",NA,"Past","Ind"
"3944",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3945","stak","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"3946","das","ART.Def.Nom.Sg.Neut","ART","Def",NA,"Nom",NA,"Sg","Neut",NA,NA
"3947","Schwert","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"3948","in","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"3949","seiner","PRO.Poss.Attr.-.Dat.Sg.Fem","PRO","Poss","Attr","Dat",NA,"Sg","Fem",NA,NA
"3950","Brust","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"3951",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3952","Polemon","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"3953",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3954","O","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"3955","der","ART.Def.Dat.Sg.Fem","ART","Def",NA,"Dat",NA,"Sg","Fem",NA,NA
"3956","verkehrten","ADJA.Pos.Dat.Sg.Fem","ADJA","Pos",NA,"Dat",NA,"Sg","Fem",NA,NA
"3957","Dapferkeit","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"3958",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3959","o","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"3960","des","ART.Def.Gen.Sg.Masc","ART","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"3961","mißlungenen","ADJA.Pos.Gen.Sg.Masc","ADJA","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"3962","Helden","N.Reg.Gen.Sg.Masc","N","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"3963","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3964","Wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"3965","habe","VFIN.Haben.1.Sg.Pres.Ind","VFIN",NA,NA,NA,"1","Sg",NA,"Pres","Ind"
"3966","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"3967","meinen","PRO.Poss.Attr.-.Acc.Sg.Masc","PRO","Poss","Attr","Acc",NA,"Sg","Masc",NA,NA
"3968","Sohn","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"3969",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3970","wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"3971","hat","VFIN.Haben.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"3972","das","ART.Def.Nom.Sg.Neut","ART","Def",NA,"Nom",NA,"Sg","Neut",NA,NA
"3973","Reich","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"3974","seinen","PRO.Poss.Attr.-.Acc.Sg.Masc","PRO","Poss","Attr","Acc",NA,"Sg","Masc",NA,NA
"3975","Erben","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"3976","verloren","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"3977","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"3978","Das","PRO.Dem.Subst.-.Acc.Sg.Neut","PRO","Dem","Subst","Acc",NA,"Sg","Neut",NA,NA
"3979","habe","VFIN.Haben.1.Sg.Pres.Ind","VFIN",NA,NA,NA,"1","Sg",NA,"Pres","Ind"
"3980","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"3981","dem","ART.Def.Dat.Sg.Neut","ART","Def",NA,"Dat",NA,"Sg","Neut",NA,NA
"3982","Herzen","N.Reg.Dat.Sg.Neut","N","Reg",NA,"Dat",NA,"Sg","Neut",NA,NA
"3983","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"3984","danken","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"3985",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3986","das","PRO.Rel.Subst.-.Nom.Sg.Neut","PRO","Rel","Subst","Nom",NA,"Sg","Neut",NA,NA
"3987",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3988","von","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"3989","schwindlichten","ADJA.Pos.Dat.Pl.Fem","ADJA","Pos",NA,"Dat",NA,"Pl","Fem",NA,NA
"3990","Entzükungen","N.Reg.Dat.Pl.Fem","N","Reg",NA,"Dat",NA,"Pl","Fem",NA,NA
"3991","betäubt","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"3992",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"3993","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"3994","mehr","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3995","siehet","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"3996","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"3997","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"3998","mehr","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"3999","höret","VFIN.Full.2.Pl.Pres.Subj","VFIN","Full",NA,NA,"2","Pl",NA,"Pres","Subj"
"4000","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4001","Mein","PRO.Poss.Attr.-.Nom.Sg.Masc","PRO","Poss","Attr","Nom",NA,"Sg","Masc",NA,NA
"4002","armer","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"4003","Sohn","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4004","war","VFIN.Sein.3.Sg.Past.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Ind"
"4005","lauter","PRO.Indef.Attr.-.*.*.*","PRO","Indef","Attr",NA,NA,NA,NA,NA,NA
"4006","Herz","N.Reg.Nom.Sg.Neut","N","Reg",NA,"Nom",NA,"Sg","Neut",NA,NA
"4007",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4008","lauter","PRO.Indef.Attr.-.*.*.*","PRO","Indef","Attr",NA,NA,NA,NA,NA,NA
"4009","Empfindung","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"4010","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4011","Kopf","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4012","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"4013","Verstand","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"4014","erlagen","VFIN.Full.3.Pl.Past.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Past","Ind"
"4015","darunter","PROADV.Dem","PROADV","Dem",NA,NA,NA,NA,NA,NA,NA
"4016",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4017","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"4018","47","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"4019","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"4020","Aristodem","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"4021",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4022","Noch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4023","kann","VFIN.Mod.1.Sg.Pres.Ind","VFIN","Mod",NA,NA,"1","Sg",NA,"Pres","Ind"
"4024","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"4025","ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","PRO","Pers","Subst","Dat","3","Sg","Masc",NA,NA
"4026","meine","PRO.Poss.Attr.-.Acc.Sg.Fem","PRO","Poss","Attr","Acc",NA,"Sg","Fem",NA,NA
"4027","Bewunderung","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"4028","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"4029","entziehen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4030",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4031","wiewol","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"4032","diese","PRO.Dem.Attr.-.Acc.Sg.Fem","PRO","Dem","Attr","Acc",NA,"Sg","Fem",NA,NA
"4033","sehr","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4034","von","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"4035","Mitleiden","N.Reg.Dat.Sg.Neut","N","Reg",NA,"Dat",NA,"Sg","Neut",NA,NA
"4036","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"4037","Kummer","N.Reg.Dat.Sg.Masc","N","Reg",NA,"Dat",NA,"Sg","Masc",NA,NA
"4038","bestritten","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"4039","wird","VFIN.Aux.3.Sg.Pres.Ind","VFIN","Aux",NA,NA,"3","Sg",NA,"Pres","Ind"
"4040",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4041","Seine","PRO.Poss.Attr.-.Nom.Sg.Fem","PRO","Poss","Attr","Nom",NA,"Sg","Fem",NA,NA
"4042","Seele","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"4043","hatte","VFIN.Haben.3.Sg.Past.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Ind"
"4044","bey","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"4045","schwindlichten","ADJA.Pos.Acc.Pl.Fem","ADJA","Pos",NA,"Acc",NA,"Pl","Fem",NA,NA
"4046","Empfindungen","N.Reg.Acc.Pl.Fem","N","Reg",NA,"Acc",NA,"Pl","Fem",NA,NA
"4047","ungewöhnliche","ADJA.Pos.Acc.Pl.Fem","ADJA","Pos",NA,"Acc",NA,"Pl","Fem",NA,NA
"4048","Schönheiten","N.Reg.Acc.Pl.Fem","N","Reg",NA,"Acc",NA,"Pl","Fem",NA,NA
"4049",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4050","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"4051","rasete","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"4052","zwar","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4053",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4054","aber","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"4055","auf","APPR.Auf","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"4056","eine","ART.Indef.Acc.Sg.Fem","ART","Indef",NA,"Acc",NA,"Sg","Fem",NA,NA
"4057","erhabene","ADJA.Pos.Acc.Sg.Fem","ADJA","Pos",NA,"Acc",NA,"Sg","Fem",NA,NA
"4058","Art","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"4059",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4060","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"4061","blieb","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"4062","in","APPR.In","APPR",NA,NA,NA,NA,NA,NA,NA,NA
"4063","der","ART.Def.Dat.Sg.Fem","ART","Def",NA,"Dat",NA,"Sg","Fem",NA,NA
"4064","grösten","ADJA.Sup.Dat.Sg.Fem","ADJA","Sup",NA,"Dat",NA,"Sg","Fem",NA,NA
"4065","Ausschweifung","N.Reg.Dat.Sg.Fem","N","Reg",NA,"Dat",NA,"Sg","Fem",NA,NA
"4066","groß","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"4067",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4068","Polemon","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"4069",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4070","Nihm","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"4071","dir","PRO.Pers.Subst.2.Dat.Sg.*","PRO","Pers","Subst","Dat","2","Sg",NA,NA,NA
"4072","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"4073","vor","PART.Verb","PART","Verb",NA,NA,NA,NA,NA,NA,NA
"4074",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4075","meine","PRO.Poss.Attr.-.Acc.Sg.Neut","PRO","Poss","Attr","Acc",NA,"Sg","Neut",NA,NA
"4076","Wehmuth","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"4077","mit","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"4078","Antithesen","N.Reg.Dat.Pl.Fem","N","Reg",NA,"Dat",NA,"Pl","Fem",NA,NA
"4079","und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"4080","Sophismen","N.Reg.Dat.Pl.Masc","N","Reg",NA,"Dat",NA,"Pl","Masc",NA,NA
"4081","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"4082","lindern","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"4083",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4084","Es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"4085","war","VFIN.Sein.3.Sg.Past.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Ind"
"4086","Betäubung","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"4087","des","ART.Def.Gen.Sg.Masc","ART","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"4088","Verstands","N.Reg.Gen.Sg.Masc","N","Gen",NA,"Gen",NA,"Sg","Masc",NA,NA
"4089","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"4090","Verwirrung","N.Reg.Nom.Sg.Fem","N","Reg",NA,"Nom",NA,"Sg","Fem",NA,NA
"4091","der","ART.Def.Gen.Sg.Fem","ART","Gen",NA,"Gen",NA,"Sg","Fem",NA,NA
"4092","Begrife","N.Reg.Gen.Sg.Fem","N","Gen",NA,"Gen",NA,"Sg","Fem",NA,NA
"4093",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4094","die","PRO.Rel.Subst.-.Nom.Sg.Fem","PRO","Rel","Subst","Nom",NA,"Sg","Fem",NA,NA
"4095","darum","PROADV.Dem","PROADV","Dem",NA,NA,NA,NA,NA,NA,NA
"4096","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"4097","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"4098","48","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"4099","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"4100","edler","ADJD.Comp","ADJD","Comp",NA,NA,NA,NA,NA,NA,NA
"4101","sind","VFIN.Sein.3.Pl.Pres.Ind","VFIN",NA,NA,NA,"3","Pl",NA,"Pres","Ind"
"4102",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"4103","weil","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"4104","sie","PRO.Pers.Subst.3.Nom.Pl.*","PRO","Pers","Subst","Nom","3","Pl",NA,NA,NA
